run_number,subrun_number,event_number
5741,12,626
5769,41,2063
6486,37,1874
6376,54,2716
6535,229,11488
6030,48,2402
6224,68,3417
6369,149,7492
6680,2,131
5044,26,1326
6320,13,653
6356,170,8549
5727,71,3579
6347,2,149
5804,174,8704
6647,124,6212
5279,80,4002
5782,77,3881
5830,176,8801
5597,62,3145
5985,83,4181
6650,34,1708
5390,17,890
6641,34,1724
5910,37,1887
6338,14,747
5925,144,7213
6281,102,5104
5824,335,16796
5961,44,2226
6094,8,410
5891,147,7365
5588,61,3055
5704,5,293
5704,7,385
6502,121,6098
5899,40,2011
5899,40,2032
5983,46,2349
6506,138,6916
5783,85,4298
6423,24,1236
6199,6,349
6444,148,7427
6311,77,3890
5436,154,7710
5437,164,8225
5845,35,1797
5703,27,1396
6425,185,9296
6598,104,5244
5607,59,2980
5607,61,3051
6028,17,875
6285,24,1213
6548,59,2983
5915,58,2908
6149,54,2721
6558,64,3207
5829,18,905
6404,143,7159
6113,112,5640
6101,46,2305
6517,58,2916
6118,150,7544
5374,20,1003
5971,5,269
5971,6,335
5833,15,783
5233,37,1854
6309,4,208
6309,7,362
6605,44,2232
6446,199,9952
5965,17,888
5804,0,9
6334,3,156
6489,9,466
6575,9,458
6183,43,2188
6382,12,619
6114,12,620
6615,111,5565
6680,87,4389
6063,32,1637
6425,198,9901
5729,33,1663
5729,33,1677
6326,9,493
5386,136,6837
6236,2,146
6592,45,2272
6076,111,5597
5106,59,2999
5352,8,413
6323,52,2639
6461,53,2700
6031,181,9083
6313,73,3696
6021,6,311
5609,19,991
5616,161,8063
5752,130,6534
5752,100,5033
6427,98,4931
6611,85,4283
5617,67,3351
6161,12,641
6596,14,704
6359,11,596
5351,43,2190
4961,5,251
5925,210,10525
6517,46,2325
5404,70,3537
6423,182,9141
5840,33,1688
6070,101,5093
6055,65,3264
4999,96,4803
6218,72,3613
5891,169,8488
6189,0,21
6423,83,4186
6191,30,1523
6330,4,225
5729,42,2101
5905,32,1618
5746,20,1030
5653,79,3961
6408,4,225
5265,26,1316
5397,128,6425
6507,213,10673
6507,214,10703
5695,19,999
6599,48,2449
5586,114,5717
5586,116,5818
6022,44,2231
5375,6,344
5827,125,6261
6123,98,4927
5643,23,1186
6563,129,6500
6427,70,3534
5207,114,5718
5216,54,2733
6374,29,1494
6374,31,1568
6642,44,2246
5834,35,1784
5639,15,757
5948,22,1119
6095,0,35
5643,43,2193
6526,0,38
6526,3,184
5944,0,2
5944,0,21
6482,53,2684
5639,47,2376
5616,93,4662
5848,58,2920
5960,39,1985
5368,89,4492
6079,15,773
6614,40,2030
5875,191,9579
6611,16,820
6611,16,839
6123,136,6840
5441,22,1133
5703,20,1022
5386,32,1643
5386,106,5331
5386,106,5337
6011,82,4119
6122,78,3946
5408,26,1319
5831,17,864
6632,65,3278
6616,85,4288
5628,4,204
5749,21,1088
6015,93,4656
6304,186,9334
6448,186,9323
5694,49,2482
6344,52,2606
6198,210,10546
5854,136,6850
5396,44,2201
5729,67,3385
5084,42,2125
5906,180,9019
6346,52,2627
5051,26,1317
4955,136,6820
4955,138,6918
5845,59,2993
5746,20,1030
5738,6,343
6382,166,8308
6325,1,72
5782,42,2124
5767,194,9708
6404,34,1704
5031,15,758
6446,55,2756
5767,204,10235
6543,16,825
5758,58,2942
5965,49,2499
5966,29,1494
6298,132,6635
5044,62,3148
5767,20,1029
6056,21,1084
5912,12,637
6590,33,1683
5445,9,490
5445,10,521
5708,16,835
6692,35,1795
6616,116,5827
6528,144,7208
6528,144,7245
6288,45,2293
5368,7,386
6344,6,347
6070,25,1264
6070,25,1292
6312,32,1618
5418,41,2087
5418,43,2171
6160,48,2450
5455,24,1228
6697,33,1659
6560,46,2334
6367,37,1858
6528,62,3107
5996,60,3010
6300,145,7263
6301,134,6724
5384,121,6066
6652,6,307
5603,14,708
5909,77,3881
5586,201,10067
5607,68,3408
5375,17,870
5819,119,5958
6666,127,6363
5279,33,1676
5404,11,582
5025,116,5833
6030,33,1689
5433,74,3720
6647,39,1980
5029,48,2431
5005,22,1146
6594,53,2659
6594,55,2771
5037,6,341
6307,13,686
6330,4,225
6589,108,5406
4971,59,2993
5880,1,64
5622,14,732
6591,134,6730
5452,47,2379
5143,2,114
5143,3,168
6334,40,2018
5211,67,3375
6343,107,5352
6506,97,4886
6535,60,3003
6213,18,928
6304,160,8037
5368,75,3787
6573,41,2080
6553,147,7387
5384,199,9994
6184,6,336
6668,133,6676
5267,4,243
5904,9,459
6282,13,657
6282,13,681
6321,62,3111
4971,16,846
4971,19,953
5925,104,5227
6319,29,1471
5977,30,1545
5979,87,4362
5635,10,502
6303,52,2601
6647,1,62
5602,19,975
5905,32,1618
5384,134,6741
6502,10,529
5061,149,7499
5423,0,33
5436,33,1679
5436,33,1681
5600,141,7052
5709,94,4738
5127,130,6524
6670,50,2535
6670,52,2607
6091,172,8641
5782,28,1433
5051,82,4137
5403,6,303
6353,100,5006
6608,55,2793
5887,13,664
5887,13,682
6288,2,120
6301,200,10030
6591,0,32
6407,128,6408
6410,24,1221
5396,70,3515
5278,102,5137
5586,153,7691
5385,154,7739
5975,58,2926
5975,61,3080
6203,34,1747
5606,21,1070
6529,87,4379
4997,4,221
5831,132,6629
6668,113,5693
5187,67,3371
6201,17,862
5272,74,3745
6622,2,109
5233,83,4160
5169,73,3688
5985,2,144
5359,1,78
6281,24,1244
6324,72,3644
6324,73,3684
5853,366,18330
6074,46,2339
5273,75,3791
5619,10,522
4962,134,6708
5779,37,1897
6552,2,123
6552,2,143
6647,98,4919
6671,92,4643
6312,154,7708
6600,128,6443
6338,35,1783
6377,32,1631
5752,43,2158
6073,94,4745
6211,121,6065
6534,45,2259
5275,65,3290
6404,172,8613
5364,90,4512
5725,96,4812
6151,48,2408
5709,82,4111
5709,83,4178
6336,160,8037
6319,24,1210
6608,59,2981
6634,103,5197
6348,163,8177
6226,71,3577
6150,2,107
6092,174,8745
5182,23,1169
6090,71,3573
5331,11,592
6507,121,6054
6507,123,6172
6457,164,8207
6173,21,1092
5940,28,1434
5653,79,3961
5364,192,9622
5454,0,21
5587,6,341
5783,11,583
5819,26,1327
6348,90,4538
6461,8,445
4997,14,721
6508,43,2166
5412,87,4400
5368,85,4255
6528,49,2492
5214,52,2601
5636,41,2053
6058,20,1043
6076,132,6646
5752,57,2863
5836,84,4209
5858,10,502
5000,88,4424
5000,92,4622
6594,44,2218
6594,44,2241
6594,45,2267
6444,183,9166
6580,6,345
5043,10,537
5752,10,513
5845,8,429
5897,36,1808
5941,2,112
6457,94,4710
5733,67,3382
6535,144,7227
6603,56,2824
5831,35,1770
6350,2,102
6680,45,2270
6320,49,2486
6506,72,3622
5906,197,9859
6314,72,3614
5262,86,4317
5262,88,4401
5983,27,1380
6621,39,1960
6461,47,2366
6461,47,2391
6139,102,5108
6377,39,1990
6381,25,1259
6479,39,1982
6448,8,403
6680,63,3191
6467,26,1328
6318,8,407
6151,71,3597
6483,62,3106
6004,82,4129
6381,192,9609
6319,97,4873
6080,129,6497
6634,96,4825
5650,23,1186
6461,46,2344
6690,164,8229
6690,165,8257
6440,15,783
6440,16,839
5938,8,448
5691,51,2562
6440,0,19
6440,0,48
6553,125,6266
6615,28,1431
6336,171,8563
6199,194,9724
6565,212,10647
6231,83,4165
6339,21,1081
6168,58,2917
5819,96,4830
6218,26,1315
5832,227,11365
5746,24,1229
5455,51,2584
6121,70,3523
6121,70,3528
5154,168,8431
6180,61,3096
6168,60,3018
6118,3,175
6235,110,5547
5625,34,1704
5949,3,168
6371,47,2367
6371,47,2394
6318,104,5204
6318,104,5228
6575,87,4366
5823,184,9211
6382,2,130
5372,0,21
6653,69,3465
5368,99,4973
6216,99,4962
6483,18,934
6503,66,3311
6173,50,2504
5424,1,62
6463,78,3950
6546,61,3065
5653,23,1185
5089,9,455
6115,102,5122
6560,11,566
6524,47,2385
6343,58,2908
5397,39,1967
5859,3,196
6211,27,1399
5869,19,972
5935,56,2807
6417,115,5780
6182,75,3751
6303,14,705
6592,23,1165
6592,26,1303
6333,1,68
6058,15,777
5719,71,3591
6305,32,1629
6312,133,6694
5454,98,4932
6527,211,10599
6527,212,10639
6106,44,2233
6140,69,3500
6691,5,297
6691,7,387
5762,183,9160
6465,30,1513
6506,179,8975
6333,35,1778
5842,27,1375
5628,8,434
6606,77,3897
6606,78,3932
6028,11,558
6358,25,1291
6521,91,4570
6698,150,7510
5455,90,4504
6630,86,4340
6630,87,4386
6608,34,1717
6608,34,1735
5804,24,1219
6079,22,1148
6314,7,386
6638,22,1140
5989,3,175
5989,6,346
6031,27,1389
5427,5,259
6507,46,2347
6031,19,988
6031,50,2504
5914,123,6174
5437,14,728
6634,47,2384
5948,24,1223
6593,4,247
6639,45,2271
6226,6,309
6336,96,4817
5892,18,942
6304,64,3241
5921,143,7172
6285,141,7098
5963,6,307
5099,33,1655
6614,151,7559
6614,162,8121
5835,321,16072
6465,33,1677
6616,89,4489
6136,6,333
6027,84,4204
5940,3,185
6616,167,8395
5419,118,5915
6542,58,2902
6074,105,5288
6113,97,4874
6589,74,3704
5758,34,1702
6117,3,180
6070,60,3017
5056,14,740
5262,64,3246
6600,176,8805
5600,55,2760
6139,6,347
6327,27,1381
5819,125,6261
5768,15,772
6440,26,1333
6219,122,6104
6021,218,10941
5625,210,10541
5194,6,308
6589,56,2840
6377,20,1033
6461,15,777
6406,3,197
6333,51,2577
6333,55,2771
6151,36,1850
4971,160,8016
6401,82,4106
5445,13,661
5588,109,5465
6203,55,2799
6548,109,5500
5192,3,196
6021,83,4184
5905,65,3296
5823,166,8314
6679,21,1085
5703,44,2236
5727,109,5496
5370,47,2360
5046,51,2562
6482,141,7069
5836,89,4495
6417,102,5130
5782,74,3736
6440,10,544
6567,7,375
5996,14,723
5966,187,9366
6162,43,2173
6031,43,2199
5437,129,6479
5971,123,6196
6055,21,1064
6055,23,1198
5656,53,2690
5656,55,2770
6427,88,4436
6314,13,696
5985,5,261
5607,38,1946
6620,135,6765
5428,4,228
6698,76,3828
5758,0,39
6625,46,2317
6348,17,868
5774,110,5547
5957,8,409
5957,9,500
5836,25,1271
5388,27,1387
6168,166,8306
5894,13,686
6100,84,4229
6628,25,1295
5351,27,1391
5723,6,344
5830,14,702
6475,50,2542
6138,94,4743
6462,46,2310
5625,130,6538
6406,170,8527
6217,142,7128
5056,62,3107
6220,2,126
6220,4,214
6380,112,5646
6382,110,5540
5709,13,659
6217,44,2229
6588,62,3125
6589,138,6919
5985,49,2467
5755,8,421
5966,160,8026
5767,78,3925
4999,27,1371
6666,109,5460
5966,21,1088
6605,98,4947
6605,98,4949
5393,43,2187
6288,162,8127
6031,59,2998
5456,20,1020
6676,71,3600
6387,8,448
5835,390,19513
6527,88,4408
5730,13,653
5604,70,3520
6031,48,2449
6666,154,7704
6603,41,2083
5624,47,2378
5891,135,6774
5979,103,5154
6599,101,5069
6647,201,10069
6298,138,6937
5824,203,10161
6571,25,1254
5937,14,725
6692,62,3121
6692,63,3161
6614,101,5051
6525,30,1515
6387,171,8597
5411,4,211
5874,3,188
6412,136,6806
6614,128,6440
5896,39,1978
6162,208,10434
5139,8,448
6429,61,3073
6548,27,1385
6442,32,1644
5892,6,346
6436,23,1182
6436,25,1261
5454,53,2673
5454,123,6195
5779,41,2056
6510,15,795
6004,174,8705
6623,46,2349
6623,48,2450
5891,90,4527
6614,172,8645
6448,155,7784
5727,100,5033
5804,179,8969
6298,54,2741
5616,194,9722
5437,112,5612
5832,65,3266
6467,113,5698
6500,29,1458
6698,68,3424
6015,88,4432
6376,66,3302
5832,0,48
6181,11,589
5442,12,627
5368,34,1712
5910,101,5080
6216,76,3801
6216,78,3934
6280,105,5290
5280,149,7480
5652,7,354
5036,70,3548
5726,56,2807
5441,41,2097
6311,25,1260
6480,61,3076
6467,94,4741
6153,50,2519
5915,98,4942
5996,14,723
6288,130,6528
6230,139,6991
6487,54,2737
5849,20,1019
5849,20,1024
5445,21,1085
6323,67,3392
6506,176,8806
6300,195,9767
5694,39,1992
5918,6,341
6598,41,2085
6314,118,5931
5709,105,5265
6371,51,2578
6507,171,8555
5385,14,719
6082,6,340
6582,25,1283
5352,17,859
5719,50,2548
6179,98,4933
6114,17,859
6114,18,908
6114,19,965
5625,126,6305
6098,65,3279
6483,75,3791
5635,13,683
6689,134,6730
5437,153,7673
6308,53,2685
6548,76,3841
6058,181,9062
6074,114,5741
6426,26,1307
6301,107,5393
5455,83,4182
6341,101,5099
6050,15,798
6134,25,1274
6134,26,1307
5996,51,2573
5996,51,2583
5911,57,2896
6463,88,4410
5600,152,7621
6410,110,5522
5005,58,2936
6628,40,2037
6030,100,5001
6468,122,6128
6362,101,5100
5705,108,5408
5853,82,4113
5089,27,1394
5918,51,2591
6371,19,951
6592,67,3386
6592,69,3469
6480,43,2180
6573,71,3569
6687,194,9708
6588,30,1516
5691,179,8970
6381,45,2287
5761,18,945
5914,128,6433
5619,37,1882
5887,1,68
5887,2,106
6462,55,2787
5684,12,610
6406,5,283
5600,186,9326
5600,186,9329
6569,28,1428
6535,98,4913
6070,63,3168
5983,61,3068
6404,121,6055
5454,152,7640
5875,232,11606
6182,88,4443
6182,88,4448
6157,22,1138
6690,83,4152
6629,25,1300
5588,168,8439
6425,3,194
6448,20,1003
5639,69,3461
5605,86,4334
6203,53,2698
5604,39,1985
5709,9,499
6043,113,5687
5957,23,1188
5957,24,1238
6201,74,3711
5822,54,2707
6533,132,6634
5979,117,5855
6577,75,3797
6050,1,84
6410,178,8901
6149,68,3404
6687,140,7036
6408,37,1872
5924,5,268
5823,133,6676
5598,39,1953
5598,39,1993
6015,37,1893
5933,59,2990
5975,30,1532
5036,27,1400
6370,51,2578
6320,20,1014
6320,22,1113
5719,59,2978
6616,70,3502
5979,78,3911
6478,127,6374
5733,97,4867
5915,41,2075
5935,61,3053
6428,10,503
6428,10,517
5433,48,2432
5965,41,2053
5860,23,1183
6064,39,1987
5971,98,4933
6058,158,7920
6058,162,8124
6634,93,4694
6592,60,3048
5106,147,7382
6091,58,2923
5854,175,8800
5934,1,66
5449,31,1586
6670,41,2065
6417,134,6704
6429,8,434
5604,97,4898
5604,98,4914
5848,175,8785
6007,53,2664
6160,3,176
6576,69,3478
6634,159,7959
5586,181,9092
5265,19,996
6326,23,1153
5756,12,605
5961,55,2772
5377,1,51
5377,2,131
6166,57,2853
6341,46,2336
6359,110,5547
6552,59,2960
6349,18,901
6199,110,5541
6301,59,2991
6173,168,8432
5267,35,1752
6528,13,654
6521,19,985
5848,5,276
6640,31,1593
6647,91,4572
5600,62,3111
5600,187,9382
5386,193,9700
5848,141,7056
5965,6,347
5437,57,2884
5616,90,4529
5616,91,4588
6015,66,3333
6285,39,1998
5624,67,3370
5624,67,3372
5404,25,1287
6015,50,2543
6015,53,2666
6596,38,1937
5985,196,9835
6110,71,3571
6110,73,3657
6347,22,1127
6347,24,1249
6490,80,4045
6381,13,671
5971,80,4019
6592,83,4170
6574,27,1372
6353,62,3121
6094,2,138
6360,23,1195
5616,41,2096
6599,20,1035
6599,24,1208
5397,92,4639
5975,78,3950
6412,61,3068
5279,71,3592
5279,73,3661
5915,71,3556
6119,1,55
6528,153,7677
6583,53,2656
6320,83,4174
6632,24,1206
6631,16,840
6139,22,1123
5705,142,7106
5437,22,1137
6396,2,140
6484,25,1283
5617,33,1684
5983,36,1817
5393,37,1896
5442,6,349
6683,141,7052
5979,71,3580
6465,18,948
5782,20,1015
6583,128,6417
6698,117,5884
5827,71,3563
6517,64,3203
5267,62,3141
6444,65,3282
5915,14,731
6332,46,2325
5921,138,6909
6337,38,1913
6030,18,913
6030,55,2776
5835,349,17478
6549,110,5503
6285,33,1654
6375,90,4502
5853,114,5725
6377,3,200
6592,112,5627
6588,21,1054
5894,22,1148
6404,13,681
5639,144,7230
5686,19,951
6649,63,3189
6553,43,2180
6451,18,940
6681,33,1698
5387,17,872
6406,34,1741
6475,46,2318
5412,108,5410
5727,17,882
6235,107,5400
6616,61,3068
5637,66,3343
6615,167,8359
6615,170,8528
6614,62,3124
6281,7,394
6347,68,3431
6347,69,3453
5848,159,7958
6525,0,34
6533,79,3972
5966,38,1931
5625,15,798
6547,13,696
5394,32,1614
6551,67,3363
5370,41,2086
5650,16,823
6572,81,4066
5412,130,6525
5930,6,320
5930,7,371
6468,5,300
6468,7,376
5385,28,1418
5808,124,6229
5433,118,5944
6179,73,3697
5804,86,4349
6446,77,3860
6425,87,4369
6425,89,4451
6301,64,3207
6592,61,3081
6131,20,1005
6553,49,2491
6235,86,4310
5819,63,3199
6549,103,5152
5845,22,1132
5636,57,2879
6356,146,7307
6356,147,7394
5586,144,7243
5681,5,283
6417,171,8575
5430,13,674
6401,22,1102
6333,22,1129
6333,23,1200
6288,166,8304
6176,86,4349
5433,27,1369
5829,16,801
6140,58,2949
5805,35,1767
5915,120,6029
6044,5,280
6528,109,5487
5894,62,3132
5654,20,1038
6021,152,7633
6021,157,7888
6030,81,4058
5370,99,4989
6311,6,350
6283,61,3079
6483,123,6188
6628,57,2870
6478,24,1226
5712,72,3613
6467,24,1204
6343,115,5776
5385,92,4611
5912,82,4105
6301,79,3957
6375,47,2398
6448,127,6389
6668,59,2982
6668,60,3004
6588,73,3656
6666,143,7199
6446,183,9170
5625,186,9318
6568,12,620
5155,95,4758
5155,99,4998
6327,20,1028
5588,112,5635
6219,138,6945
6611,134,6746
6334,22,1147
6334,87,4365
5704,2,149
6617,3,152
5588,142,7113
6461,17,852
6656,54,2712
6121,37,1895
5940,35,1768
5965,43,2162
6122,63,3183
6647,182,9122
6647,185,9291
6663,188,9448
5916,20,1032
5588,37,1863
5588,39,1957
5454,4,232
5869,117,5886
6318,135,6800
5869,347,17374
6080,140,7037
6080,142,7141
5454,12,601
5436,100,5048
5614,27,1398
6353,65,3264
5914,57,2872
5905,73,3678
6507,95,4755
6572,225,11277
5864,9,491
6046,126,6346
6046,127,6358
6121,31,1558
5810,28,1431
5089,15,771
6412,85,4281
6412,87,4393
6602,25,1259
6676,38,1920
6676,38,1922
6281,14,704
6572,119,5982
6329,30,1546
6206,135,6762
6325,45,2285
5618,8,414
6100,80,4023
5854,124,6249
5908,1,89
5733,73,3683
6092,80,4031
5056,12,619
6319,50,2503
6335,24,1211
6080,135,6790
6441,74,3737
5823,202,10132
6529,97,4884
5979,135,6762
5979,155,7791
6558,34,1738
5977,162,8136
5977,167,8398
5386,91,4582
6383,6,310
5836,100,5026
6314,46,2301
6314,59,2996
6453,59,2961
6282,35,1793
6625,39,1967
6417,114,5710
6349,42,2145
6349,46,2348
5617,24,1232
6551,15,767
5823,57,2859
6176,40,2043
6535,131,6595
6697,41,2053
5061,28,1418
6608,63,3154
6219,95,4799
6622,39,1958
6283,12,649
6600,17,876
5375,2,118
5842,63,3176
6423,61,3082
5390,27,1396
6606,54,2729
5891,52,2621
6210,10,512
6544,348,17412
6211,223,11170
6614,69,3475
5604,64,3238
6151,17,868
5639,101,5057
6031,145,7260
6031,145,7269
5656,44,2240
6211,115,5779
6226,61,3099
5371,37,1860
5979,21,1058
6300,157,7872
6616,139,6960
5961,88,4430
6572,190,9544
5769,27,1377
6564,89,4466
5924,16,804
5924,16,835
6667,74,3737
5412,75,3762
6118,219,10966
5836,14,748
6544,88,4439
6343,70,3504
5841,8,420
5930,49,2463
5930,51,2588
5618,39,2000
6301,2,134
6583,109,5495
5143,43,2176
6559,41,2077
6033,59,2973
5847,8,413
6417,179,8977
6579,35,1767
5870,11,574
6608,79,3953
6333,34,1721
6617,10,527
6247,3,184
6484,10,532
6517,34,1722
5456,6,305
6527,9,483
5602,84,4246
5602,85,4258
5440,17,862
6052,71,3597
6162,161,8065
6199,209,10484
6619,0,49
5822,60,3020
5440,46,2337
6653,2,132
6689,128,6418
6689,129,6482
5920,13,667
6412,113,5692
5774,106,5348
5385,44,2238
6483,91,4560
6401,102,5113
5437,170,8506
5437,170,8530
6123,59,2974
6030,75,3753
6419,1,66
6162,56,2846
6317,43,2157
4999,105,5292
6298,109,5479
6380,16,840
5605,58,2948
6380,46,2302
5265,30,1537
6632,55,2756
5833,292,14608
5612,2,150
5835,170,8507
5454,86,4341
6596,82,4145
6623,4,246
6680,31,1563
6628,54,2732
5895,8,436
5895,11,552
5990,41,2072
5990,41,2099
5767,27,1353
5455,32,1633
6631,103,5186
5874,110,5545
5455,8,434
5455,9,454
5896,29,1493
6121,34,1704
6348,38,1909
5616,202,10120
5823,179,8984
6577,102,5120
6680,86,4345
5748,7,385
5739,1,84
6596,140,7001
5914,116,5847
6425,76,3847
6173,13,679
6173,13,699
5894,107,5387
6288,79,3991
5923,41,2074
5835,132,6624
5835,132,6645
6265,9,480
6315,41,2051
6315,44,2220
6592,119,5954
6337,51,2556
5616,29,1457
6687,89,4480
6157,93,4672
6222,0,38
6328,0,1
6328,0,38
6140,44,2222
6589,65,3281
5996,69,3462
6426,61,3054
6453,101,5059
6369,100,5043
5703,53,2695
5986,16,834
5846,1,77
6664,110,5527
6131,73,3687
5382,77,3872
6090,114,5714
6114,4,207
6341,39,1998
6672,1,100
6283,56,2846
6356,184,9223
6521,87,4395
5637,76,3830
5650,70,3522
5895,12,614
5853,261,13073
6176,21,1062
6383,60,3028
6383,61,3057
5929,47,2391
5452,13,700
6446,134,6713
6230,49,2459
6698,2,145
6698,3,156
6698,3,169
6446,201,10093
5933,70,3539
5836,68,3430
5905,11,555
5833,320,16039
6218,76,3802
6339,92,4604
6339,98,4927
6483,104,5233
5832,6,319
6280,149,7498
6376,103,5174
6091,222,11101
6669,48,2436
6410,140,7009
6611,91,4594
6611,93,4661
6571,46,2312
6592,157,7900
6592,166,8309
5767,133,6687
5921,126,6306
5822,11,600
6506,62,3107
6080,152,7612
5390,12,615
6679,84,4206
5965,40,2014
6102,113,5656
6179,103,5165
5617,6,325
5988,19,967
6131,11,599
6249,0,40
6407,108,5443
6407,110,5546
6600,31,1594
6412,78,3921
5767,109,5492
5988,1,69
5988,1,78
5988,3,172
6110,107,5385
6600,59,2999
6600,61,3086
5912,30,1517
5912,31,1577
5639,31,1597
6091,154,7742
6468,103,5159
6642,76,3816
6463,1,53
5925,193,9684
6006,13,672
6683,64,3218
6439,72,3614
6387,114,5749
6315,21,1056
5089,6,319
6304,196,9802
6348,148,7443
6376,94,4710
6319,11,557
6630,5,271
6630,7,356
6501,11,592
5602,95,4764
6463,106,5331
6173,131,6599
6558,63,3191
6417,189,9472
5910,104,5242
6288,147,7361
6527,76,3850
6469,1,69
6121,68,3436
6679,48,2431
5824,68,3416
6406,118,5937
6566,18,935
5850,108,5402
6697,29,1481
5940,6,323
6229,5,285
5869,169,8499
6105,37,1896
6138,116,5815
4962,77,3868
6058,96,4823
6640,42,2141
5437,175,8756
5834,183,9152
6689,59,2982
5386,96,4845
6340,130,6521
6340,132,6636
5598,91,4588
6369,48,2434
5418,35,1772
5933,93,4677
6596,140,7001
6572,225,11277
5618,39,2000
6354,99,4962
6354,102,5120
5810,86,4327
6341,20,1032
6489,88,4443
5848,161,8051
5911,31,1573
5089,40,2047
6465,25,1286
6602,17,873
5593,11,594
6647,50,2525
5386,165,8270
6463,33,1669
6173,59,2982
5720,11,591
5911,21,1054
5959,2,132
5959,2,146
6199,92,4643
6021,19,952
5869,152,7610
5385,113,5654
6405,2,119
6480,118,5908
6224,38,1909
6328,10,550
6468,6,313
5399,44,2236
6440,170,8528
6542,171,8571
5586,157,7864
6558,134,6733
6427,74,3733
6427,75,3791
6347,80,4011
5727,53,2668
5727,53,2694
6558,119,5968
6598,149,7476
6460,20,1032
6374,33,1663
6679,45,2289
6404,63,3193
6168,72,3601
6533,56,2811
6533,59,2958
6690,156,7818
6659,60,3016
5419,45,2293
6679,32,1628
6329,54,2712
6427,115,5795
6426,50,2545
5454,91,4571
5655,11,569
6480,155,7798
5602,12,614
5625,124,6215
6147,25,1274
6446,6,317
6359,75,3770
5036,43,2183
6318,40,2048
6090,113,5693
5710,64,3234
6282,39,1990
5774,36,1819
6376,35,1795
5937,18,908
5937,18,948
6562,104,5240
6562,105,5267
6056,24,1207
6441,32,1625
6441,35,1765
5709,57,2896
6353,49,2485
6506,22,1129
6321,69,3451
5086,22,1137
6326,58,2919
5848,30,1505
6375,53,2697
6327,74,3702
6693,41,2079
6686,58,2922
6688,41,2067
6052,115,5761
6674,23,1156
5990,49,2452
5436,129,6461
6440,101,5062
5437,143,7157
5720,5,292
5823,231,11560
6526,28,1447
6642,94,4712
6165,0,2
6666,36,1807
6683,153,7659
5921,87,4397
6482,132,6636
5454,164,8221
5370,106,5344
6338,4,249
6640,181,9089
6123,141,7073
5588,14,728
6103,152,7603
5869,1,60
6579,13,671
6594,118,5950
6594,120,6004
6190,62,3138
6359,27,1387
6238,6,339
6493,18,928
6634,127,6395
6348,142,7143
6338,94,4702
6462,26,1331
5625,6,343
5829,39,1988
6162,157,7893
6546,15,800
5279,38,1947
6219,30,1545
6219,32,1619
6339,36,1802
6339,37,1873
6324,146,7309
6583,161,8087
6122,71,3562
6076,118,5931
6463,147,7369
6046,35,1765
6216,114,5735
6216,115,5789
6664,139,6997
5976,24,1234
5741,20,1023
6440,132,6650
6640,26,1324
6599,32,1614
6620,136,6815
6326,75,3757
6299,21,1082
5836,137,6878
5871,122,6125
6457,156,7848
6288,35,1793
6145,46,2323
6462,21,1058
6462,22,1114
6462,23,1194
6634,133,6678
5983,68,3439
6679,54,2742
5869,104,5205
5632,122,6112
5748,16,814
5937,9,464
5937,10,537
6526,81,4088
6690,31,1598
6004,188,9432
6691,38,1936
5433,16,804
6070,107,5364
5932,3,172
6382,72,3635
6337,27,1360
6044,10,548
5437,92,4604
5456,36,1817
5456,38,1914
5704,16,829
6241,0,45
5894,125,6298
5412,56,2838
5394,6,311
6525,25,1267
6663,66,3348
5853,239,11956
6330,0,19
6339,151,7557
6064,47,2356
5891,101,5087
5731,25,1289
6032,9,489
6578,36,1808
5653,19,977
5653,21,1064
5767,83,4157
6565,29,1487
5725,28,1404
5725,28,1445
6317,36,1843
5408,14,702
6463,110,5533
5713,19,998
6467,31,1589
6686,36,1825
5869,390,19543
5637,115,5755
5874,101,5074
5929,76,3805
5709,65,3254
5709,87,4379
5639,4,208
5691,96,4819
5691,97,4892
6318,74,3732
6404,80,4038
6419,12,601
6448,154,7738
6467,3,156
5824,174,8713
6609,33,1658
6623,40,2027
5849,80,4005
5733,47,2368
5733,48,2430
6340,2,138
6313,50,2540
6576,73,3683
6480,111,5551
5979,83,4191
5830,212,10611
5636,52,2627
6691,19,958
6572,179,8999
6281,136,6830
5754,22,1106
6576,36,1815
6179,68,3415
6100,25,1284
6100,27,1396
6015,55,2781
6015,55,2790
6698,66,3329
6318,98,4938
5730,21,1100
5412,97,4868
5874,31,1600
6504,0,9
6504,1,60
5686,12,640
6467,72,3645
5964,1,98
5819,58,2926
5933,47,2366
6336,74,3710
5930,90,4517
6320,9,480
5810,46,2305
6217,125,6298
6628,47,2387
6300,92,4603
6300,94,4743
6591,6,310
5891,131,6588
6692,57,2878
5850,151,7596
5598,41,2063
6457,6,332
6588,56,2803
6301,192,9640
6301,193,9672
5634,6,305
6388,21,1077
5455,146,7338
5455,146,7340
6339,165,8295
6498,64,3228
6501,47,2389
5719,3,194
6631,85,4265
5456,18,922
6110,17,872
6614,95,4757
5625,13,685
5699,2,126
5269,104,5241
5279,63,3176
6198,92,4601
5947,149,7487
6312,158,7915
6642,58,2946
6283,22,1133
6575,7,382
5849,70,3529
6493,4,206
6647,214,10720
5914,42,2103
6503,108,5439
6004,50,2535
6159,11,586
6300,174,8713
6206,128,6417
6339,171,8575
6339,172,8631
6625,15,796
6625,16,812
6571,31,1567
6030,27,1360
6030,29,1491
6100,30,1532
5436,40,2033
5961,46,2320
6420,81,4091
6549,90,4528
