run_number,subrun_number,event_number
16242,237,11857
14271,154,7741
18679,164,8215
14338,46,2309
17095,2,104
14363,205,10292
14914,306,15317
17169,98,4940
18910,139,6967
18910,160,8050
16023,150,7521
17847,158,7906
17866,31,1564
15246,21,1083
18463,420,21011
15511,166,8324
18795,256,12839
16411,132,6649
16119,60,3018
18057,41,2060
18678,300,15016
16207,17,891
16207,27,1397
16341,411,20564
18512,61,3099
14139,68,3424
14372,198,9906
14317,59,2995
15140,194,9742
18496,151,7583
18761,149,7461
16210,134,6713
14998,57,2873
16105,57,2865
18218,20,1004
18244,235,11795
18242,27,1380
17056,304,15245
17206,506,25348
14377,28,1425
14301,127,6359
15783,258,12908
18604,156,7826
18712,78,3944
18644,226,11304
18643,59,2993
14338,107,5394
15167,16,830
15167,73,3662
18610,209,10460
18491,93,4688
18228,105,5278
15954,208,10423
18468,232,11620
16437,105,5260
14736,23,1151
16172,315,15790
15391,203,10187
18954,467,23363
18057,20,1034
18603,122,6142
17155,179,8980
15917,382,19112
18009,12,631
18743,88,4413
18701,100,5022
17834,39,1952
15122,213,10685
16962,123,6152
16464,76,3834
18488,432,21637
18489,76,3809
18059,217,10880
15267,70,3516
14455,272,13628
17829,33,1686
14242,63,3178
17698,72,3624
15927,190,9528
18687,369,18500
16925,15,799
14806,209,10492
16882,3,183
17077,67,3369
15416,120,6015
15145,278,13930
18496,2,127
17186,0,32
16346,140,7039
14927,103,5160
15497,290,14545
16573,167,8370
16573,167,8400
17696,95,4756
16750,70,3522
16750,146,7324
16795,34,1723
16795,135,6770
14793,64,3232
14729,190,9527
17238,27,1372
16692,55,2762
14445,148,7403
14362,27,1398
17125,14,719
17125,99,4989
17131,29,1498
15482,99,4987
16901,47,2353
14619,138,6911
18511,210,10515
18511,210,10538
17992,88,4418
18955,22,1114
18241,47,2380
18955,91,4570
16581,114,5728
14390,109,5493
16008,289,14499
17866,91,4570
17005,284,14215
15330,109,5460
17132,191,9569
15353,76,3840
17975,147,7371
17975,225,11256
17975,225,11292
15467,27,1385
17830,25,1300
18794,157,7897
14548,59,2978
15328,240,12049
14575,85,4297
15457,22,1105
18953,264,13242
14187,39,1998
14271,84,4223
14271,122,6121
18062,96,4824
15708,40,2017
14621,25,1265
14726,151,7571
15456,3,181
17697,48,2443
15961,383,19178
15921,133,6671
14233,15,797
17763,56,2817
14154,133,6686
15498,149,7479
14551,12,612
18603,56,2843
18862,133,6667
16949,182,9138
17106,40,2045
18955,270,13545
18257,25,1283
16280,28,1442
18954,159,7981
18238,48,2432
18238,293,14679
16496,15,755
17349,22,1114
15902,269,13475
15902,269,13492
15902,269,13493
16733,121,6079
16733,122,6116
18032,388,19442
14283,123,6154
18272,11,559
18272,49,2467
18926,84,4209
14277,117,5877
17963,69,3476
18900,111,5589
16431,99,4954
16431,195,9776
14925,79,4000
14925,313,15662
18604,211,10592
18508,257,12880
18510,180,9026
15013,3,169
14436,279,14000
18933,80,4006
18933,98,4943
17978,236,11832
14981,1,57
15420,31,1593
15457,127,6365
17380,36,1836
15803,70,3519
14897,24,1234
14918,119,5955
16481,21,1065
15222,162,8127
18631,30,1514
18631,55,2762
16312,13,686
15893,90,4545
18910,10,548
16964,455,22789
16730,80,4035
18957,169,8457
14306,101,5055
16453,31,1590
16909,123,6173
18548,1,71
17132,116,5844
17132,478,23927
16874,186,9329
18709,155,7788
18709,313,15664
16161,97,4880
15462,95,4798
16160,93,4671
16751,139,6952
16340,352,17638
16410,135,6787
15463,52,2632
15463,227,11365
18057,38,1921
18577,253,12683
17835,119,5992
17835,257,12891
15348,148,7413
15701,382,19133
16842,154,7727
17975,94,4716
14270,65,3280
15339,49,2484
15981,154,7704
18032,30,1540
17973,56,2834
16219,60,3046
18777,7,374
18777,25,1262
16975,198,9932
16442,61,3071
17726,168,8444
18233,58,2908
18233,58,2928
18233,195,9793
15910,201,10058
14891,132,6602
16926,102,5107
17170,18,919
17170,33,1690
18625,66,3316
16511,58,2947
16511,76,3841
16888,381,19078
16471,69,3478
14263,41,2092
15960,239,11977
15960,414,20708
15009,24,1212
16112,361,18074
18679,126,6345
18039,108,5401
18039,145,7296
16051,22,1117
18954,168,8417
17172,26,1318
17866,180,9043
15640,20,1024
16573,139,6964
15969,361,18069
16440,138,6921
14919,27,1395
15927,322,16120
15927,393,19682
16944,9,482
16355,50,2533
18926,163,8188
16125,81,4056
16125,140,7045
16125,140,7047
15965,507,25386
18960,41,2097
16457,43,2162
16994,258,12931
16544,29,1489
16544,101,5074
16544,101,5089
17295,19,969
16352,318,15942
18781,97,4860
16137,56,2803
14555,159,7989
14555,175,8785
14555,175,8787
17349,39,1954
15117,182,9142
15364,2,147
16964,39,1994
17327,68,3447
18238,177,8878
17164,62,3108
17164,66,3325
18665,378,18926
16850,228,11442
16043,22,1108
18059,206,10302
16556,5,262
15054,42,2148
18499,421,21094
18697,132,6626
15425,131,6597
18028,194,9703
18028,303,15176
17089,33,1688
17089,67,3370
18054,152,7643
14268,11,581
17871,11,585
16118,46,2302
18685,56,2814
15351,34,1735
16317,51,2581
18251,45,2258
18219,148,7414
18923,134,6718
18692,188,9441
15257,18,908
16731,339,16976
14763,3,186
15398,165,8267
17287,155,7770
18677,168,8446
14756,21,1065
16341,279,13954
16006,73,3682
16006,211,10586
14662,205,10256
15297,68,3408
17111,40,2019
16795,35,1788
15700,4,231
14773,3,185
14773,3,188
14773,18,916
16893,41,2052
15872,54,2722
14899,22,1129
16890,140,7005
14335,285,14280
18480,2,118
17004,246,12331
18677,22,1124
18054,447,22394
18519,148,7403
15262,150,7513
14174,132,6606
17841,44,2215
17327,62,3108
16888,295,14764
16715,318,15908
14452,72,3648
17100,35,1757
15478,3,198
17336,15,794
17128,74,3724
14297,307,15354
15701,45,2287
14798,31,1569
14798,52,2627
18953,63,3192
16831,12,623
14772,282,14110
14870,232,11619
18753,47,2352
14242,13,684
14270,38,1933
16919,486,24327
18516,389,19482
15140,170,8525
15140,170,8543
18779,284,14246
17287,39,1966
16312,206,10342
18794,115,5785
18794,271,13586
16203,0,12
18647,115,5784
18647,160,8041
16073,241,12079
16313,43,2163
16558,59,2951
15915,364,18233
15933,211,10566
16586,75,3758
17035,34,1718
18788,3,161
15931,243,12190
15323,28,1420
18937,1,91
18937,44,2228
18499,296,14809
18499,306,15322
16769,102,5127
18636,354,17711
18677,389,19486
18677,389,19496
18677,391,19569
18953,540,27029
17231,7,353
17231,7,395
15416,120,6015
14713,4,240
14713,30,1518
15467,27,1385
15500,204,10242
16715,318,15908
16285,46,2302
15930,295,14799
15940,12,610
18694,145,7255
14313,196,9847
14313,198,9932
14611,153,7664
16051,106,5314
16051,186,9350
17961,1,52
18537,589,29457
18512,161,8100
18508,112,5631
16585,145,7286
17135,55,2798
15834,14,733
14789,57,2851
18248,68,3411
14623,53,2677
14623,61,3070
14367,225,11290
14367,283,14196
17103,98,4910
18776,75,3781
16058,196,9833
14263,246,12324
15677,309,15481
16242,229,11483
18497,31,1568
14970,167,8353
17070,14,710
14551,40,2037
16207,6,335
16159,46,2301
18685,232,11647
15797,54,2734
17056,306,15326
14750,58,2902
16242,61,3071
16242,283,14172
15877,147,7395
18795,154,7708
14771,192,9629
14888,95,4796
16874,96,4848
18714,80,4001
17249,68,3436
17249,151,7561
15484,276,13813
15590,344,17230
14812,56,2837
15427,177,8851
14367,179,8987
17745,53,2691
16352,44,2219
14706,84,4250
16519,64,3215
16036,472,23619
18516,207,10365
14550,222,11112
17695,25,1261
17695,56,2829
17849,78,3924
14654,4,247
16718,138,6903
18488,130,6547
18748,59,2962
18748,66,3307
18748,66,3321
16279,33,1660
16279,33,1661
16279,52,2611
16279,52,2613
18242,7,365
16283,24,1215
14553,169,8500
15464,153,7676
14632,51,2551
18286,41,2095
14372,283,14194
14552,128,6420
17955,173,8664
15949,113,5656
18226,186,9304
16467,154,7719
16467,294,14744
14159,157,7886
16281,78,3923
16795,78,3945
16795,100,5023
17264,7,382
15650,7,365
15529,305,15253
15457,131,6576
18666,166,8301
17126,31,1597
14356,330,16522
16052,369,18469
15783,120,6018
18488,107,5352
17974,188,9409
17974,188,9419
14977,10,526
17333,180,9021
17103,4,241
16457,7,351
17208,222,11110
16428,284,14232
15593,217,10859
14306,177,8888
17861,126,6321
16092,35,1788
17986,203,10200
14122,187,9371
18523,48,2422
18523,48,2449
17119,56,2848
16340,106,5345
16340,252,12626
17139,63,3151
18238,191,9595
16158,439,21956
18874,231,11555
18653,250,12503
15264,93,4652
14902,221,11070
16994,163,8158
16299,8,417
15961,16,843
17398,38,1901
18481,79,3980
17341,24,1229
16134,55,2766
17174,60,3009
18225,42,2124
18225,56,2827
15762,279,13996
14428,31,1595
18574,228,11420
16221,42,2144
16026,20,1037
16026,138,6947
15949,34,1732
15397,212,10640
18226,171,8582
17082,13,661
17169,358,17948
14637,21,1078
14637,106,5312
16288,194,9750
14662,148,7445
18059,38,1902
18059,199,9999
18059,212,10614
16843,248,12402
15794,207,10381
18764,99,4954
15785,235,11785
15676,150,7541
17138,129,6490
16495,37,1878
16668,110,5545
15806,103,5183
17313,20,1011
16222,30,1504
18495,18,909
18619,84,4241
14912,59,2975
16826,247,12394
14291,103,5164
16075,381,19092
14159,227,11397
14212,251,12578
16378,103,5159
18041,78,3949
18228,68,3419
14631,294,14713
15013,102,5114
14970,77,3882
14338,212,10638
14338,212,10643
16038,424,21202
18495,131,6561
14549,216,10844
16453,258,12928
16489,237,11862
16965,69,3484
16776,255,12786
15801,356,17822
18496,102,5116
16935,211,10552
15402,61,3080
18468,321,16091
18609,69,3461
18609,159,7986
15436,239,11983
16023,108,5439
16023,321,16081
16023,367,18372
15264,60,3014
15353,67,3382
17975,249,12461
18862,431,21564
18024,166,8306
14343,299,14976
15916,62,3116
15916,189,9467
15916,294,14724
15410,85,4252
18270,43,2169
18062,26,1311
15689,173,8695
14788,22,1140
14400,0,7
14669,5,265
14123,6,324
17765,5,287
17147,7,359
15383,119,5973
18491,86,4348
14998,88,4440
18574,31,1598
16199,240,12021
18603,234,11732
14558,261,13077
16437,3,178
14143,23,1195
14143,81,4068
18054,501,25098
15407,66,3347
18786,53,2692
14232,5,264
15451,43,2185
18646,129,6489
15986,17,878
15986,42,2124
16874,345,17251
18603,108,5416
18603,134,6748
18463,173,8696
17087,71,3574
17354,67,3383
16060,162,8136
17847,85,4265
18516,160,8028
18714,122,6141
14195,147,7381
16818,96,4833
16818,99,4993
18238,78,3910
18238,246,12320
17874,50,2539
18514,206,10344
14548,66,3319
18272,97,4900
16761,150,7505
16761,208,10439
18028,283,14165
18719,20,1040
17796,0,42
17796,1,68
16499,395,19762
14369,34,1728
14369,40,2028
14592,76,3816
18644,165,8287
16350,7,376
16350,29,1495
15166,276,13815
16874,320,16046
17267,107,5363
15640,135,6774
18490,111,5582
14343,86,4319
14281,193,9666
14970,0,47
16499,344,17220
17282,2,129
17204,15,769
15589,245,12293
15223,38,1939
18676,61,3080
17693,337,16851
17692,150,7508
17098,125,6269
18044,418,20946
16242,185,9293
18750,181,9059
15870,9,479
16978,265,13255
17075,60,3030
17075,95,4789
18516,219,10959
14213,40,2043
16255,5,265
16255,44,2208
17975,150,7528
17975,237,11866
17822,2,121
14675,16,840
17237,19,960
15114,36,1848
14617,26,1339
14617,51,2589
16041,185,9283
15491,336,16824
14172,42,2131
16458,26,1322
15785,67,3399
14976,94,4719
16317,31,1590
17849,184,9209
14741,170,8545
16726,161,8100
14910,70,3550
16107,75,3765
18646,529,26467
18510,6,328
16089,37,1889
16427,34,1737
18032,370,18537
14257,151,7558
16336,31,1557
16336,31,1587
18631,283,14158
14965,76,3819
15369,5,272
17239,301,15073
14159,161,8089
14185,35,1799
15140,149,7483
16013,216,10834
16711,189,9466
17077,152,7634
15706,64,3208
18665,185,9272
15713,186,9309
18650,13,668
17699,7,394
17699,88,4449
18647,188,9432
14470,51,2558
17851,156,7825
14550,67,3375
18512,253,12665
15262,78,3920
15262,149,7467
14886,120,6004
16340,307,15378
16978,360,18009
16891,53,2676
15383,68,3417
15383,147,7367
14412,27,1370
16935,141,7088
18248,40,2004
14948,305,15265
17700,98,4921
17101,2,127
18701,185,9273
15232,4,201
18697,282,14110
15640,174,8742
16227,113,5674
14672,7,378
18885,18,936
14458,68,3403
16292,22,1145
14369,112,5624
18225,362,18120
18769,4,243
18938,45,2259
17847,103,5183
14924,127,6360
16303,3,183
16910,181,9087
17169,209,10488
17169,370,18538
18646,170,8506
17875,375,18798
18732,237,11857
18603,215,10756
14801,108,5433
18202,17,878
14631,109,5496
18490,54,2736
15970,39,1967
18215,12,633
14793,21,1074
14985,35,1751
18632,37,1899
14597,110,5528
15447,131,6565
15464,12,632
18714,21,1088
18714,115,5776
14981,17,888
18590,61,3093
15603,2,124
17333,143,7162
18771,38,1910
14857,132,6612
16346,47,2394
18743,9,463
15484,162,8102
15946,406,20320
14183,54,2715
15469,23,1194
15469,238,11925
18907,137,6897
16079,43,2200
17237,16,816
16304,206,10324
15514,150,7540
15801,448,22418
17132,57,2872
17306,73,3670
18634,162,8138
16714,78,3906
16714,91,4584
18525,142,7136
17985,262,13143
15416,41,2067
15416,78,3941
14722,175,8763
18497,147,7378
15822,32,1643
17111,90,4507
18574,102,5117
18953,16,824
16431,53,2682
17865,54,2740
18779,173,8686
16694,309,15468
18014,41,2059
15302,59,2975
16060,90,4528
17689,23,1200
18953,370,18508
15701,214,10724
16203,106,5305
14363,211,10574
16693,67,3379
15529,72,3623
15529,214,10732
16920,15,752
16920,22,1135
16444,32,1633
16899,7,355
18492,376,18832
16906,24,1232
17341,108,5406
18048,146,7330
18752,50,2507
15875,447,22375
15500,50,2529
16425,128,6436
17344,83,4169
15246,180,9017
15917,179,8976
18752,448,22419
15421,200,10019
18490,171,8554
17077,64,3232
17077,137,6871
17851,42,2105
15259,13,693
16759,113,5680
16358,52,2625
16725,49,2461
18509,12,610
16759,94,4732
17083,113,5665
18955,147,7371
17334,119,5976
16199,60,3046
16199,80,4010
18495,72,3641
16451,25,1284
14741,146,7316
18639,201,10088
16864,166,8301
14874,164,8219
14431,64,3227
15286,219,10994
15960,313,15659
15960,404,20204
16851,79,3970
16851,276,13822
16817,97,4884
18920,12,631
14159,13,671
18490,176,8842
15464,239,11961
15983,146,7347
17974,210,10528
16389,60,3015
16389,157,7867
16028,66,3333
17861,415,20772
16841,91,4565
14367,211,10587
16286,69,3497
16286,127,6375
15824,18,907
18577,315,15758
18756,147,7388
17865,47,2378
17865,166,8342
18647,231,11599
14609,66,3341
18958,44,2203
16935,447,22360
16023,470,23521
18537,13,662
16986,136,6829
18709,217,10880
15777,0,20
15597,12,612
18710,70,3519
16209,299,14961
18714,52,2617
17861,54,2732
17861,54,2742
15894,122,6105
14603,163,8188
16752,10,532
18644,145,7282
18644,293,14697
16148,178,8909
16011,45,2279
16765,9,500
14246,156,7847
18713,30,1532
16588,197,9894
18595,96,4841
18678,125,6268
18488,558,27927
17281,9,474
15915,377,18887
17309,107,5397
15410,110,5526
18935,110,5545
18935,240,12024
16301,38,1918
15677,199,9959
15160,325,16297
18723,21,1055
15428,2,105
15428,87,4364
14122,93,4667
15966,391,19599
16038,5,259
17212,24,1228
18466,136,6834
14271,190,9507
15403,100,5035
14410,180,9008
18903,105,5253
18511,97,4895
18516,169,8460
17960,9,457
17099,102,5148
16978,148,7414
14789,59,2965
15873,22,1118
15411,2,119
18463,300,15002
18862,449,22454
16281,260,13037
15930,157,7899
15930,192,9640
15930,239,11995
17339,180,9010
17339,295,14781
15427,104,5214
15296,209,10452
15296,234,11730
16094,293,14681
16715,135,6775
16715,135,6788
16166,27,1381
15916,193,9685
18954,316,15817
17178,60,3031
17693,275,13798
15117,69,3467
15117,80,4014
14246,83,4191
14291,180,9045
18692,108,5403
16858,195,9797
16517,125,6251
15345,233,11687
16204,20,1023
14981,53,2679
14363,300,15016
16692,46,2346
16692,51,2587
18228,181,9072
18754,42,2108
18740,12,649
16823,194,9732
17671,135,6791
14279,135,6798
18054,503,25176
15828,30,1530
16152,180,9041
16558,35,1757
16558,69,3476
16298,61,3077
15296,28,1425
16175,13,692
15902,214,10747
15902,369,18463
14368,13,667
16978,226,11306
14756,24,1212
18776,8,421
18776,124,6223
16271,23,1171
16271,38,1902
16271,38,1920
16761,50,2517
14814,118,5949
15466,101,5072
18754,213,10664
14626,122,6109
17337,19,973
15174,19,982
17224,9,456
16112,179,8993
14559,41,2073
14546,113,5665
15407,71,3567
14652,131,6594
14218,13,696
17341,71,3551
17341,71,3553
16275,170,8518
16751,92,4614
18690,72,3618
18647,45,2295
16749,12,637
16873,136,6823
17665,21,1052
17700,32,1610
14592,14,722
16094,93,4688
16094,491,24585
16697,88,4421
14682,66,3318
16221,15,774
14361,29,1455
18468,117,5871
16823,133,6696
15251,163,8193
15517,3,183
15676,180,9047
16178,10,502
18784,2,141
15917,133,6660
18947,41,2071
16565,3,159
16387,107,5360
16387,194,9704
16387,194,9725
16272,228,11419
18712,165,8292
18955,13,695
18955,167,8371
17681,5,274
15463,310,15512
15930,335,16792
15846,6,348
16581,157,7895
18719,141,7082
14218,215,10770
18754,64,3230
14149,176,8810
18692,223,11177
15828,55,2797
18474,38,1923
18474,38,1945
16188,124,6212
16834,149,7498
15517,97,4892
14122,46,2301
14122,46,2347
14541,42,2128
15479,285,14276
17986,111,5551
15320,45,2294
15943,57,2856
15946,252,12635
14551,7,394
14551,271,13579
14550,0,39
18499,384,19230
17963,34,1734
17963,75,3800
17727,25,1254
17727,38,1940
15930,24,1223
16166,10,542
14948,282,14139
15246,7,396
15246,15,757
17191,8,414
15771,55,2755
18924,117,5897
16883,71,3598
16883,92,4616
15017,25,1297
15017,143,7195
17198,74,3724
17198,88,4411
17198,88,4419
15923,163,8160
15923,259,12969
14749,131,6580
18951,250,12549
16942,111,5564
18928,198,9901
18630,45,2271
18743,173,8695
16161,85,4267
16676,264,13240
17256,4,212
18756,80,4020
17695,219,10984
17334,88,4417
18488,171,8561
15800,2,139
17648,31,1553
15917,478,23925
17620,112,5613
17620,228,11401
16499,250,12517
16499,282,14104
17494,2,137
17352,134,6743
17352,178,8947
17352,243,12196
17271,54,2748
17352,230,11537
17537,4,209
17459,85,4283
16378,20,1038
15302,29,1491
17638,35,1758
18244,122,6103
15935,18,938
17428,21,1092
18665,103,5197
17451,205,10256
14376,260,13014
17422,16,844
15308,42,2130
16028,152,7631
16028,250,12521
18636,161,8072
17444,68,3414
14224,46,2302
17494,154,7716
17470,95,4790
14801,203,10156
16778,81,4085
16110,3,199
17517,234,11711
17220,40,2011
14558,251,12590
17308,55,2753
16295,303,15153
17383,478,23921
17400,9,464
14313,81,4076
17414,164,8237
17503,209,10478
17638,8,407
18251,20,1049
15254,120,6008
15514,148,7429
16422,2,114
17428,26,1322
14749,296,14820
17671,84,4228
17453,14,734
14626,241,12062
17591,41,2064
17481,6,321
17372,5,254
14544,291,14554
18924,54,2728
14368,27,1390
17371,339,16989
18472,36,1805
16509,32,1612
16310,234,11734
14681,9,464
16994,248,12441
17849,163,8169
18692,370,18525
17415,275,13787
14746,203,10155
15751,75,3759
17626,4,249
17626,36,1815
17341,142,7110
15917,138,6950
14772,219,10957
17655,336,16845
17655,364,18220
14878,168,8407
17415,228,11439
17635,106,5303
17541,10,534
15281,5,251
15281,41,2068
17395,14,725
15603,88,4417
17494,57,2896
15803,60,3046
17535,62,3148
15463,489,24453
16403,24,1246
16952,32,1619
17303,11,578
15916,377,18876
14948,48,2446
17984,62,3148
17984,131,6552
16159,68,3401
16159,128,6432
15122,27,1358
16520,132,6613
16283,154,7715
18911,140,7039
17693,9,473
16720,0,7
14881,13,661
15960,526,26319
18516,33,1695
16113,110,5546
17037,16,823
16693,238,11928
14277,1,64
14277,1,85
18265,77,3897
18951,367,18371
16527,30,1531
17489,259,12985
17489,268,13449
16134,513,25669
18690,103,5161
16169,122,6132
18714,113,5685
14619,3,164
17240,222,11131
15316,30,1546
17635,234,11734
15876,71,3578
18210,1,66
15701,178,8905
18059,205,10286
16125,187,9374
17083,45,2274
17083,72,3623
16119,54,2734
16119,273,13655
16937,16,840
17510,15,774
17569,41,2099
18712,252,12639
15415,158,7937
17540,23,1179
16798,131,6585
17499,1,54
16036,229,11481
16036,252,12602
17447,86,4317
17361,361,18064
17383,549,27485
17365,70,3528
16946,292,14638
17361,224,11236
17990,458,22908
17494,29,1488
16352,253,12670
17383,155,7786
18882,159,7951
18882,159,7955
18512,218,10919
16864,286,14326
17371,228,11444
17371,497,24865
17524,86,4310
16257,12,633
16257,13,694
17434,26,1331
15412,82,4137
15432,239,11987
18032,447,22367
17087,344,17247
15486,94,4723
15486,326,16336
15486,347,17389
14409,79,3964
14409,272,13602
17637,52,2609
18752,328,16402
14372,128,6437
14748,90,4506
15762,305,15259
15115,13,693
14775,20,1033
14775,68,3433
15061,88,4408
18514,214,10735
16172,401,20082
17388,45,2256
17397,75,3771
18644,84,4250
16119,87,4372
18863,158,7945
16329,5,252
18463,276,13814
16725,23,1187
18701,261,13082
17036,188,9443
18955,255,12752
16809,69,3487
16809,133,6681
16099,21,1095
16340,231,11594
17245,64,3225
17383,48,2449
17877,23,1157
16420,34,1744
18511,203,10195
15931,48,2443
15931,344,17242
16735,14,728
15593,221,11060
17328,76,3813
18786,41,2069
18031,180,9020
18610,20,1007
14263,5,274
18928,213,10667
15140,218,10901
15714,1,60
17134,28,1420
17134,61,3075
14959,121,6068
17239,74,3747
16186,176,8823
17169,251,12575
15960,128,6411
18687,152,7650
18687,367,18362
17435,17,895
14586,13,661
14927,209,10487
18031,374,18732
17552,0,14
17552,6,322
18057,18,924
18542,386,19330
17023,268,13433
18711,55,2769
15225,57,2887
16826,185,9287
16849,117,5866
17700,25,1263
16978,358,17929
15246,162,8134
17869,174,8741
16850,216,10824
16272,276,13806
16839,42,2140
15710,23,1172
18860,35,1787
18860,84,4235
17371,184,9222
18646,210,10504
14938,69,3463
17620,238,11937
15257,122,6138
17871,364,18231
17871,368,18435
15916,506,25317
18615,294,14701
18653,166,8328
17364,4,244
16172,123,6155
16172,286,14345
17722,50,2535
14467,289,14461
16387,177,8861
18651,178,8908
15318,0,26
15160,143,7185
15160,368,18434
18628,58,2903
14882,117,5858
16947,269,13452
16076,127,6375
16076,141,7073
14754,47,2353
15416,33,1675
15266,65,3272
18242,173,8669
16081,24,1211
16081,27,1400
17535,45,2297
14937,15,752
18496,61,3052
15960,393,19663
14369,164,8206
15909,98,4946
14270,194,9737
16026,126,6318
16026,140,7022
14432,21,1088
17597,66,3324
16073,59,2970
16028,312,15648
16283,149,7466
14584,134,6714
15097,79,3976
16776,125,6278
16776,149,7497
17956,193,9672
17666,11,591
17666,83,4160
14363,122,6130
14455,228,11420
17371,526,26348
15529,307,15353
17534,87,4378
18645,63,3174
16134,63,3183
17599,4,247
18574,343,17188
16894,256,12816
18636,234,11748
17410,16,830
14926,14,707
14806,155,7771
17440,5,264
17683,108,5426
18918,13,660
18918,39,1988
16121,59,2981
16121,59,2982
17853,167,8373
17251,86,4313
16552,55,2758
17364,17,867
16115,149,7490
15990,0,11
15990,44,2208
16303,105,5270
16303,184,9242
16742,26,1313
16108,14,730
18750,56,2842
14722,5,262
15928,35,1763
17956,45,2274
17106,53,2657
16841,65,3294
15343,39,1974
18926,181,9081
15955,18,945
18676,370,18513
14760,212,10615
14994,5,264
17467,9,475
17600,5,288
17635,113,5662
15762,318,15916
17722,104,5205
17265,0,12
17265,168,8439
17414,148,7436
16694,299,14972
16134,33,1677
15500,151,7583
14123,127,6351
14710,42,2110
14899,260,13022
17394,195,9771
17667,126,6338
16723,57,2863
14582,90,4503
14582,90,4523
16889,188,9447
15872,65,3285
18588,124,6224
15106,148,7447
17144,11,574
14370,7,395
18687,488,24401
15345,74,3729
17552,99,4987
16895,36,1831
14586,52,2649
14770,13,683
16923,315,15781
17482,0,10
17702,7,353
17702,7,389
16320,5,298
18694,96,4831
17459,112,5618
16694,358,17922
18790,2,106
16694,109,5485
18935,272,13646
18935,298,14904
17239,70,3541
18492,131,6586
17206,540,27015
17206,547,27354
17206,547,27375
17132,331,16596
17447,34,1728
17447,59,2993
17371,353,17655
14257,79,3990
17693,162,8113
15659,3,165
15927,214,10726
15927,316,15823
15916,133,6660
17560,70,3503
17560,100,5024
17389,8,428
16340,219,10980
15966,441,22063
15966,441,22099
18687,356,17828
16281,135,6751
17505,115,5752
17787,33,1658
18220,22,1142
17984,50,2516
17578,12,620
17488,157,7870
14342,174,8710
15917,465,23299
17541,16,849
17541,29,1498
15251,105,5266
18699,267,13353
15588,206,10313
15463,45,2283
14980,192,9647
14609,185,9277
16802,196,9827
17489,119,5983
17489,139,6992
15960,490,24537
17226,125,6285
15530,21,1060
15530,96,4818
14220,6,335
15484,191,9552
14875,56,2831
14875,68,3422
17534,43,2170
17667,231,11598
14745,120,6037
17577,28,1403
17577,29,1483
16227,20,1043
15782,16,828
17671,419,20958
16428,420,21015
14227,27,1388
16266,34,1740
16112,465,23274
14121,135,6754
15282,128,6432
15282,139,6968
16973,2,119
15923,496,24807
17419,16,849
18862,658,32912
14609,298,14945
17622,4,208
14329,142,7127
14712,240,12012
16003,28,1423
17517,129,6473
16730,39,1980
17524,242,12108
17524,242,12129
15603,66,3314
17361,104,5241
17361,238,11922
16733,21,1057
17561,159,7970
15074,1,84
17598,24,1235
17441,34,1717
15125,116,5816
17620,227,11354
14372,68,3446
16312,327,16361
16232,196,9835
18929,215,10798
18929,277,13861
17073,56,2804
15106,42,2132
15907,21,1077
16312,82,4115
17693,272,13608
18765,5,258
16041,149,7494
16994,112,5634
15290,4,247
16281,226,11307
14687,14,744
16227,138,6924
16227,186,9328
15466,239,11999
16352,67,3360
17503,242,12114
18697,401,20085
17365,11,573
17573,96,4836
17372,67,3379
16931,85,4292
14293,41,2098
15348,242,12124
17655,308,15428
16437,140,7046
17847,281,14094
17521,54,2705
16078,44,2229
16122,274,13747
17559,80,4011
17829,233,11654
17492,35,1771
14194,141,7092
16122,456,22839
16733,113,5672
17618,45,2287
16031,29,1488
14557,26,1312
17618,60,3019
17655,370,18549
15246,177,8883
16075,442,22126
14870,165,8261
16275,69,3488
17535,12,613
17975,254,12745
16440,225,11261
18505,16,841
15254,107,5398
15901,144,7240
15901,348,17420
18588,72,3617
18588,103,5159
17849,185,9257
16676,138,6937
16676,323,16180
14828,97,4900
16060,48,2419
17087,267,13378
14919,35,1754
16935,210,10509
16893,108,5438
18712,90,4519
18712,257,12883
18499,234,11734
18499,345,17260
16122,371,18596
15701,379,18967
18779,355,17752
15633,32,1640
17653,70,3532
14206,156,7820
18724,59,2992
17239,155,7774
18951,398,19916
17451,114,5733
17447,130,6524
14904,38,1947
17646,80,4036
17511,43,2168
17398,141,7097
17573,142,7104
17417,28,1415
17956,170,8501
16949,159,7952
14335,5,267
18779,85,4291
17413,183,9186
17413,360,18049
14959,153,7657
15641,0,21
17237,229,11494
18044,442,22139
17442,4,213
17451,254,12731
18865,83,4188
18701,160,8014
15289,55,2773
14467,194,9718
17530,124,6226
17371,71,3562
17664,32,1605
17532,2,116
15491,123,6175
17655,183,9167
15316,239,11963
17655,305,15259
17552,34,1722
17503,114,5728
17497,2,107
17301,75,3769
18784,3,157
16473,31,1593
15360,80,4032
17557,120,6024
17356,102,5133
18021,451,22596
15124,57,2888
14270,148,7431
17956,183,9191
16518,77,3892
17055,238,11945
16683,19,956
18229,35,1799
15012,2,127
18651,68,3424
18510,372,18638
16092,150,7516
16092,150,7545
16092,209,10488
18731,246,12325
17169,386,19301
14270,289,14465
14270,296,14843
16242,256,12819
17523,22,1144
17523,41,2097
17055,7,369
18031,19,992
18479,108,5440
17269,114,5701
17494,178,8910
15161,178,8905
17520,14,710
18574,156,7813
18510,413,20692
16894,251,12586
