run_number,subrun_number,event_number
14385,0,29
14955,146,7310
14907,10,501
14558,249,12459
14870,312,15643
14644,22,1149
14644,97,4860
14410,204,10226
14410,291,14553
14410,291,14571
14915,219,10964
14516,60,3014
14427,219,10952
14427,219,10991
14529,63,3184
14543,109,5499
14526,86,4343
14367,36,1804
14550,292,14645
14549,193,9659
14549,193,9690
14549,37,1867
14549,144,7218
14763,40,2024
14270,116,5817
14270,166,8341
14726,68,3426
14583,78,3946
14403,15,788
14634,137,6867
14902,248,12444
14902,293,14667
14544,242,12111
14870,31,1560
14870,215,10768
14336,26,1315
14336,75,3794
14712,101,5067
14619,111,5562
14619,120,6043
14379,6,312
14888,192,9615
14580,1,73
14580,45,2280
14580,96,4813
14580,96,4823
14450,220,11005
14539,107,5384
14682,18,926
14893,82,4129
14942,74,3721
14942,185,9282
14564,28,1443
14611,21,1078
14549,26,1301
14549,99,4964
14549,181,9088
14939,92,4607
14939,92,4647
14427,35,1790
14553,26,1314
14553,137,6856
14526,22,1103
14438,102,5124
14438,143,7198
14764,28,1433
14436,129,6480
14412,18,901
14689,0,18
14689,0,47
14689,4,221
14689,10,523
14550,285,14262
14893,152,7617
14643,161,8074
14271,22,1128
14452,143,7168
14603,57,2899
14603,144,7213
14603,163,8182
14891,35,1786
14790,66,3321
14976,129,6488
14940,230,11547
14948,91,4571
14948,110,5520
14770,39,1998
14505,5,284
14527,0,2
14527,31,1596
14233,22,1149
14743,87,4370
14965,318,15912
14586,0,15
14586,3,173
14771,28,1418
14771,28,1426
14771,59,2957
14771,148,7446
14760,138,6949
14557,27,1382
14557,33,1684
14758,133,6662
14758,133,6675
14758,187,9363
14543,159,7972
14463,153,7662
14541,42,2133
14749,227,11393
14749,260,13048
14549,134,6714
14807,86,4327
14270,47,2361
14270,159,7984
14270,160,8015
14270,209,10466
14270,209,10476
14550,182,9105
14550,182,9120
14981,16,825
14760,21,1094
14609,79,3969
14609,192,9629
14902,96,4843
14909,36,1835
14909,143,7182
14376,8,418
14376,132,6637
14409,181,9066
14436,280,14016
14746,201,10088
14746,201,10099
14233,34,1739
14671,1,80
14671,5,256
14671,7,399
14671,11,554
14828,196,9829
14965,278,13905
14610,170,8530
14626,24,1249
14626,54,2705
14799,104,5241
14959,307,15382
14527,52,2635
14527,60,3017
14637,26,1301
14637,148,7424
14516,30,1543
14516,74,3732
14597,45,2268
14597,134,6723
14887,50,2519
14880,196,9822
14807,101,5056
14807,101,5071
14418,270,13519
14363,19,975
14363,197,9897
14271,66,3326
14789,147,7362
14368,221,11083
14799,32,1648
14799,54,2709
14931,13,670
14754,6,347
14327,9,497
14556,257,12889
14623,135,6783
14623,218,10923
14623,231,11595
14410,230,11518
14410,245,12266
14998,162,8102
14396,14,711
14396,58,2932
14450,201,10051
14903,59,2997
14329,139,6967
14756,80,4026
14756,80,4028
14927,120,6033
14664,259,12997
14893,245,12274
14909,74,3724
14480,3,152
14710,1,92
14637,17,896
14553,98,4946
14553,168,8408
14223,21,1075
14934,15,755
14934,74,3742
14545,25,1251
14622,23,1163
14622,23,1192
14587,100,5001
14564,113,5684
14300,33,1693
14771,270,13537
14571,0,45
14571,15,799
14356,198,9932
14710,37,1871
14824,316,15837
14343,146,7327
14643,90,4510
14582,74,3720
14927,77,3880
14927,221,11091
14610,56,2829
14888,203,10174
14870,214,10749
14870,222,11149
14637,179,8974
14368,118,5926
14991,102,5130
14546,46,2329
14410,172,8647
14870,56,2818
14795,56,2810
14736,223,11184
14965,284,14249
14375,183,9167
14375,183,9187
14467,231,11555
14912,305,15277
14428,35,1772
14427,31,1571
14427,34,1732
14321,39,1979
14283,147,7353
14727,59,2969
14727,101,5100
14899,286,14343
14899,300,15034
14899,300,15041
14375,68,3438
14569,78,3916
14569,112,5626
14569,118,5922
14223,132,6619
14746,34,1728
14807,104,5248
14807,161,8080
14306,199,9999
14436,24,1250
14559,111,5573
14559,117,5884
14558,281,14054
14280,34,1709
14383,9,475
14383,52,2604
14986,98,4931
14558,114,5729
14544,11,557
14990,9,460
14990,218,10928
14758,166,8316
14760,207,10357
14903,17,853
14903,72,3634
14903,72,3643
14903,262,13104
14558,247,12382
14806,96,4841
14822,8,421
14337,29,1461
14337,30,1521
14935,125,6277
14617,66,3305
14927,34,1714
14927,198,9941
14772,220,11009
14301,309,15462
14363,266,13305
14376,73,3669
14376,215,10795
14376,274,13747
14571,6,304
14571,36,1815
14245,154,7701
14607,23,1199
14607,112,5620
14796,52,2619
14828,15,799
14828,72,3614
14428,225,11288
14880,197,9871
14455,159,7973
14925,45,2300
14925,79,3951
14925,231,11576
14925,231,11582
14469,41,2063
14469,71,3574
14469,124,6220
14914,4,215
14914,16,801
14914,47,2359
14729,22,1109
14729,100,5014
14934,51,2580
14935,33,1657
14935,79,3970
14935,288,14425
14820,1,72
14784,83,4151
14784,88,4450
14526,63,3167
14623,172,8601
14623,260,13027
14816,258,12909
14914,34,1747
14914,80,4018
14914,256,12838
14749,236,11847
14935,65,3280
14935,232,11627
14245,210,10526
14553,129,6470
14818,44,2223
14409,133,6652
14981,226,11347
14981,239,11990
14271,37,1885
14271,219,10992
14631,58,2910
14631,58,2914
14631,171,8579
14575,98,4923
14917,57,2855
14956,290,14523
14891,37,1867
14643,96,4802
14980,34,1706
14980,143,7188
14576,68,3439
14955,76,3843
14327,21,1075
14327,38,1933
14329,305,15265
14623,98,4933
14914,125,6285
14914,125,6286
14585,28,1431
14641,77,3874
14751,5,277
14409,256,12848
14553,85,4265
15017,38,1912
14306,86,4334
14342,150,7502
14342,196,9831
14558,44,2232
14558,163,8169
14558,163,8185
14382,28,1437
14749,193,9687
14306,135,6774
14956,113,5658
14956,167,8374
14734,205,10294
14391,3,152
14979,100,5028
14279,150,7513
14338,79,3983
14338,246,12346
14980,142,7146
14469,64,3231
14469,84,4237
14722,59,2977
14722,198,9923
14722,198,9948
14722,199,9988
14812,141,7096
14812,158,7942
14219,26,1341
14219,71,3588
14219,71,3596
14578,50,2503
14377,241,12055
14306,164,8207
14306,201,10068
14425,124,6202
14401,30,1516
14401,227,11353
14870,275,13767
14551,216,10803
14551,216,10814
14897,118,5935
14401,199,9980
14550,34,1750
14455,187,9351
14975,145,7285
14975,176,8825
14557,51,2571
14428,127,6356
14911,114,5721
14358,236,11834
14556,87,4388
14383,37,1858
14409,21,1094
14603,59,2967
14603,132,6605
14633,5,296
14959,111,5587
14554,6,325
14706,19,961
14706,55,2765
14887,113,5676
14920,58,2913
14631,43,2179
14902,112,5622
14329,40,2021
14408,45,2286
14301,18,947
14724,4,237
14459,69,3494
14625,51,2559
14587,24,1248
14587,94,4726
14425,235,11782
14438,270,13527
14631,296,14836
14631,296,14845
14409,153,7670
14936,48,2436
14573,82,4104
14573,82,4124
14573,81,4088
14573,91,4566
14736,103,5176
14640,15,794
14393,14,704
14760,120,6050
14729,193,9688
14642,29,1481
14956,219,10980
14372,290,14537
14372,308,15431
14551,246,12317
14927,16,834
14927,195,9759
14754,73,3654
14754,73,3696
14550,117,5851
14550,136,6837
14775,11,569
15017,20,1035
14722,195,9794
14801,88,4449
14801,147,7374
14464,239,11959
14935,7,381
14935,158,7930
14876,62,3141
14467,275,13753
14880,52,2607
14880,114,5715
14880,171,8582
14881,24,1218
14978,49,2488
14377,144,7224
14745,25,1292
14458,27,1351
14458,52,2617
14805,245,12256
14805,245,12284
14805,245,12297
14805,251,12552
14549,158,7946
14870,308,15401
14301,1,66
14870,164,8220
14897,99,4965
14610,165,8261
14805,196,9808
14338,53,2660
14338,83,4197
14464,51,2555
14562,13,664
14375,242,12126
14584,147,7382
14633,20,1001
14772,258,12946
14596,11,560
14409,210,10523
14409,227,11392
14368,65,3277
14368,146,7305
14805,86,4313
14377,127,6378
14949,71,3579
14632,29,1473
14956,119,5967
14727,8,446
14727,50,2548
14870,100,5015
14425,13,664
14425,13,668
14425,43,2169
14425,206,10328
14857,111,5566
14768,76,3849
14768,188,9411
14301,292,14607
14872,5,270
14899,68,3424
14857,79,3962
14935,77,3887
14956,47,2400
14542,46,2302
14542,97,4892
14884,85,4285
14531,9,458
14450,49,2485
14450,49,2486
14450,115,5773
14450,143,7157
14549,4,247
14549,91,4598
14549,105,5284
14989,118,5945
14914,56,2819
14597,22,1137
14617,21,1081
14617,24,1244
14623,273,13673
14342,53,2687
14342,184,9225
14526,37,1852
14562,21,1062
14562,43,2199
14914,157,7858
14914,167,8400
14914,225,11269
14914,233,11678
14467,291,14572
14390,66,3313
14390,66,3321
14760,173,8696
14760,187,9378
14242,37,1893
14242,54,2708
14464,261,13081
14989,90,4547
14989,303,15174
14881,115,5796
14911,163,8200
14358,187,9383
14358,214,10750
14358,243,12181
14637,32,1619
14637,32,1632
14637,158,7925
14793,38,1942
14793,58,2907
14334,97,4852
14924,156,7831
14924,306,15327
14569,82,4124
14569,123,6159
14569,123,6188
14418,58,2914
14768,116,5817
14768,152,7603
14768,152,7637
14760,30,1535
14924,31,1558
14899,324,16209
14634,6,319
14799,95,4757
14756,4,219
14450,155,7754
14899,218,10944
14468,58,2920
14468,103,5178
14700,13,657
14537,96,4841
14936,36,1804
14632,3,165
14368,59,2994
14887,63,3190
14438,63,3161
14438,194,9712
14817,55,2772
14329,260,13026
14907,101,5055
14607,170,8514
14531,25,1273
14531,25,1291
14746,223,11157
14746,261,13054
14643,264,13248
14643,286,14315
14970,72,3641
14970,166,8343
14675,54,2710
14343,179,8957
14749,131,6580
14747,24,1229
14716,125,6263
14824,327,16394
14899,278,13934
14464,265,13279
14884,252,12636
14644,80,4041
14736,37,1867
14576,11,568
14576,11,598
14576,58,2916
14989,200,10030
14900,55,2776
14546,140,7002
14749,19,986
14749,170,8503
14749,230,11520
14746,123,6197
14989,230,11536
14641,40,2008
14641,129,6481
14427,15,793
14542,177,8857
14818,26,1334
14818,30,1535
14812,147,7399
14900,25,1293
14790,87,4364
14745,82,4111
14771,301,15082
14672,5,281
14672,11,570
14544,48,2445
14544,197,9870
14860,2,102
14860,5,285
14609,199,9976
14746,119,5988
14512,12,609
14820,3,156
14820,3,163
14820,34,1750
14790,9,499
14790,189,9481
14580,28,1411
14580,28,1445
14743,24,1206
14743,93,4671
14306,20,1024
14306,20,1048
14990,223,11160
14990,274,13750
14543,52,2628
14555,86,4332
14396,82,4102
14396,82,4125
14986,230,11524
14343,62,3115
14407,52,2644
14356,217,10878
14697,7,354
14697,46,2338
14697,73,3655
14697,73,3686
14342,296,14828
14343,184,9249
14425,98,4924
14425,251,12594
14642,48,2444
14641,62,3137
14569,62,3127
14372,73,3664
14725,63,3172
14725,63,3174
14450,151,7580
14715,20,1019
14715,20,1035
14372,256,12848
14280,1,100
14548,75,3772
14548,124,6202
14932,8,403
14828,216,10803
14223,138,6927
14223,141,7100
14223,165,8261
14245,197,9882
14596,6,308
14542,33,1666
14818,116,5850
14488,22,1115
14488,32,1603
14524,17,894
14524,40,2042
14609,60,3027
14609,163,8198
14710,35,1765
14746,236,11849
14774,186,9350
14980,72,3646
14980,165,8286
14362,77,3883
14362,80,4004
14553,135,6800
14553,173,8652
14409,206,10302
14455,33,1664
14438,37,1863
14342,211,10591
14556,307,15400
14427,285,14268
14610,246,12337
14736,97,4866
14372,41,2063
14372,252,12627
14636,31,1560
14636,72,3635
14356,207,10358
14396,12,627
14542,109,5473
14788,68,3411
14372,47,2384
14372,207,10367
14407,5,251
14306,118,5923
14306,188,9413
14537,32,1622
14358,79,3963
14358,168,8414
14716,48,2430
14716,93,4694
14733,56,2841
14733,58,2910
14924,106,5344
14623,205,10268
14473,7,354
14473,7,363
14473,7,387
14664,19,995
14279,182,9137
14883,14,740
14544,18,936
14686,9,482
14686,9,485
14271,77,3896
14271,193,9653
14626,85,4287
14930,27,1353
14335,278,13946
14619,130,6504
14619,138,6925
14716,26,1327
14721,84,4224
14721,127,6366
14682,20,1043
14766,13,688
14766,19,961
14748,105,5286
14748,116,5845
14427,88,4417
14784,56,2830
14784,60,3044
14450,40,2042
14370,2,132
14915,103,5199
14557,4,227
14557,139,6983
14876,65,3256
14816,147,7364
14816,193,9671
14936,75,3795
14989,6,325
14989,14,732
14989,96,4834
14989,275,13793
14989,285,14267
14458,79,3989
14749,257,12900
14805,10,531
14919,14,728
14772,44,2223
14779,44,2203
14779,44,2238
14779,83,4192
14338,275,13758
14463,175,8786
14758,15,751
14758,67,3357
14758,174,8703
14556,294,14739
14631,0,32
14942,78,3945
14942,268,13448
14722,241,12062
14542,18,937
14542,170,8547
14743,61,3065
14743,98,4917
14812,325,16290
14918,63,3185
14918,87,4381
14918,147,7392
14873,82,4134
14884,117,5893
14911,195,9756
14772,186,9323
14923,1,73
14785,51,2591
14770,1,88
14770,253,12698
14686,8,412
14686,84,4221
14916,89,4478
14916,156,7843
14916,168,8402
14888,161,8052
14954,9,490
14954,14,737
14954,51,2574
14428,69,3492
14916,131,6591
14916,133,6685
14553,150,7531
14553,150,7542
14542,206,10346
14553,113,5683
14553,113,5687
14553,279,13968
14745,52,2620
14745,130,6508
14607,78,3946
14310,5,262
14452,16,814
14438,31,1551
14636,52,2612
14636,73,3651
14636,140,7033
14985,32,1610
14985,155,7776
14746,250,12512
14814,8,428
14814,139,6989
14722,41,2091
14722,184,9224
14436,106,5347
14564,163,8192
14368,113,5680
14368,191,9568
14927,207,10355
14425,97,4882
14425,241,12081
14340,47,2369
14340,58,2931
14394,26,1316
14959,66,3340
14976,178,8913
14235,97,4897
14526,108,5450
14779,138,6943
14779,146,7348
14664,96,4843
14432,25,1278
14564,144,7214
14564,144,7238
14893,282,14125
14542,36,1848
14270,56,2805
14270,253,12668
14773,29,1460
14545,144,7203
14367,231,11588
14367,295,14764
14459,96,4849
14418,218,10902
14321,89,4460
14321,89,4463
14321,118,5940
14697,25,1292
14376,293,14661
14279,56,2833
14664,195,9774
14793,127,6362
14793,127,6387
14729,173,8685
14729,186,9308
14626,16,818
14626,42,2102
14270,245,12284
14942,217,10897
14721,45,2261
14721,105,5270
14772,228,11408
14399,67,3363
14399,152,7648
14343,152,7630
14934,97,4879
14306,98,4907
14700,28,1426
14293,172,8609
14893,46,2346
14367,27,1380
14367,181,9085
14336,43,2157
14746,138,6919
14746,188,9409
14746,256,12819
14746,256,12833
14647,0,24
14940,33,1686
14940,152,7633
14873,182,9139
14772,172,8638
14934,176,8844
14774,20,1024
14774,39,1973
14774,56,2809
14774,199,9961
14790,180,9026
14436,117,5873
14436,126,6347
14939,23,1151
14939,24,1231
14736,56,2844
14607,133,6667
14640,3,153
14640,3,175
14607,82,4105
14607,82,4112
14607,128,6449
14805,287,14373
14805,301,15094
14558,124,6211
14450,59,2988
14367,294,14746
14223,12,626
14223,12,627
14329,307,15384
14989,142,7132
14741,130,6543
14645,18,906
14645,35,1797
14645,43,2176
14455,106,5308
14223,161,8068
14615,55,2770
14771,175,8771
14771,207,10392
14770,36,1809
14736,124,6203
14342,130,6529
14644,250,12519
14806,90,4531
14806,233,11698
14806,270,13502
14431,98,4912
14623,190,9506
14271,71,3598
14818,78,3937
14818,105,5267
14301,85,4272
14516,89,4485
14812,14,716
14812,48,2443
14706,18,929
14706,85,4270
14545,35,1773
14432,68,3433
14965,217,10860
14965,217,10897
14965,228,11401
14965,279,13969
14788,13,698
14788,19,953
14788,59,2958
14578,6,332
14340,25,1282
14812,207,10351
14459,13,656
14641,169,8499
14934,154,7711
14925,297,14897
14911,26,1321
14637,169,8463
14527,22,1139
14527,46,2337
14580,27,1386
14580,79,3984
14729,68,3423
14729,88,4445
14729,192,9642
14959,56,2805
14556,159,7957
14967,55,2786
14452,32,1624
14452,33,1667
14925,43,2168
14925,237,11876
14771,6,343
14418,223,11188
14975,72,3624
14912,6,348
14912,23,1179
14223,189,9470
14223,189,9483
14741,10,514
14741,238,11935
14553,139,6980
14716,120,6048
14377,25,1272
14377,114,5733
14989,126,6324
14989,126,6335
14279,16,812
14553,29,1472
14789,26,1344
14789,121,6069
14436,203,10182
14436,269,13465
14672,15,761
14893,117,5865
14893,207,10374
14795,14,716
14669,26,1336
14669,35,1794
14376,231,11578
14940,186,9350
14874,88,4447
14957,39,1971
14279,61,3071
14279,66,3325
14279,90,4519
14774,242,12147
14975,87,4367
14598,23,1190
14357,29,1479
14546,155,7772
14611,102,5114
14934,44,2234
14934,147,7395
14948,18,935
14985,163,8199
14399,74,3729
14467,82,4119
14965,14,711
14959,99,4977
14893,26,1304
14893,26,1317
14893,39,1965
14336,66,3302
14336,81,4058
14526,10,506
14526,10,540
14526,173,8661
14488,27,1362
14223,43,2158
14223,78,3945
14893,206,10346
14329,0,23
14329,27,1371
14741,288,14404
14464,177,8860
14940,26,1333
14824,73,3651
14824,131,6554
14553,84,4215
14700,2,139
14700,5,254
14543,258,12946
14619,153,7692
14235,101,5063
14900,20,1040
14900,38,1931
14623,56,2815
14623,56,2828
14793,3,192
14427,39,1953
14427,122,6109
14427,122,6123
14685,17,851
14700,31,1566
14700,31,1585
14551,296,14819
14539,46,2312
14306,177,8892
14610,125,6256
14576,80,4041
14459,2,138
14914,202,10139
14388,100,5038
14758,209,10487
14664,257,12881
14741,96,4820
14577,3,198
14543,19,963
14543,202,10148
14379,22,1143
14916,22,1123
14916,22,1143
14916,79,3967
14733,36,1808
14545,130,6538
14726,143,7194
14428,198,9931
14721,94,4712
14721,94,4738
14372,65,3279
14590,94,4724
14590,94,4728
14985,136,6812
14647,43,2187
14647,102,5118
14418,97,4860
14418,292,14639
14558,196,9846
14603,78,3913
14603,211,10567
14603,211,10577
14562,77,3875
14542,203,10172
14456,29,1463
14377,65,3253
14464,76,3816
14582,47,2364
14582,67,3397
14582,71,3581
14899,230,11521
14454,3,199
14454,30,1531
14736,78,3934
14736,214,10709
14907,108,5431
14799,49,2491
14940,53,2669
14980,187,9385
14436,95,4790
14812,245,12277
14300,29,1460
14796,108,5429
14675,58,2919
14368,147,7354
14368,171,8570
14242,112,5616
14450,146,7309
14223,133,6653
14223,178,8910
14223,199,9963
14713,71,3596
14948,174,8726
14824,116,5848
14874,154,7741
14805,22,1120
14925,163,8176
14392,87,4357
14428,33,1655
14428,246,12321
14621,55,2785
14621,55,2789
14610,253,12684
14746,72,3649
14746,96,4837
14453,122,6141
14290,82,4109
14290,193,9696
14406,18,940
14584,128,6412
14443,4,248
14458,76,3815
14458,87,4362
14556,268,13425
14903,184,9215
14464,172,8618
14223,81,4096
14903,2,115
14903,257,12878
14641,16,823
14454,28,1419
14516,44,2245
14578,0,3
14607,27,1369
14369,5,260
14798,43,2193
14798,45,2257
14798,45,2271
14760,112,5618
14362,10,506
14922,28,1406
14913,168,8410
14734,42,2146
14756,16,836
14529,18,920
14336,11,592
14336,12,619
14336,40,2048
14356,200,10036
14828,211,10585
14645,27,1368
14552,58,2915
14766,20,1004
14642,21,1085
14535,26,1343
14535,71,3567
14290,153,7695
14912,79,4000
14914,122,6127
14914,122,6150
14914,265,13261
14388,49,2466
14379,71,3566
14356,142,7116
14356,142,7124
14356,168,8425
14356,185,9268
14551,82,4136
14736,39,1958
14912,234,11722
14223,202,10135
14636,50,2537
14636,88,4427
14637,70,3527
14942,53,2655
14942,154,7744
14551,2,123
14551,123,6157
14551,187,9383
14644,262,13106
14957,54,2735
14409,128,6425
14623,6,308
14623,6,337
14816,100,5016
14695,47,2351
14695,47,2369
14695,47,2393
14911,96,4805
14316,14,723
14632,114,5712
14375,205,10267
14770,65,3289
14464,20,1041
14427,295,14783
14965,201,10064
14965,296,14814
14338,44,2223
14643,272,13627
14643,272,13630
14643,282,14117
14223,6,340
14805,193,9666
14805,260,13039
14551,122,6119
14409,173,8680
14409,270,13501
14716,13,690
14716,69,3458
14975,65,3299
14816,228,11415
14526,12,626
14534,5,300
14534,30,1538
14358,84,4225
14573,29,1459
14768,21,1058
14573,19,992
14644,272,13603
14464,131,6599
14342,20,1038
14342,63,3182
14609,309,15461
14310,45,2277
14934,183,9177
14939,55,2777
14329,32,1612
14329,278,13904
14553,176,8832
14619,53,2664
14893,186,9349
14983,5,261
14983,5,266
14350,45,2267
14455,184,9224
14245,78,3906
14559,41,2098
14559,132,6649
14559,217,10895
14959,268,13442
14782,52,2634
14998,53,2674
14998,83,4176
14874,207,10395
14878,18,907
14878,24,1241
14464,258,12903
14336,42,2126
14880,116,5820
14880,152,7626
14741,276,13809
14790,73,3700
14913,119,5978
14293,102,5126
14586,12,601
14586,40,2030
14343,268,13429
14756,26,1318
14310,34,1735
14725,47,2376
14725,157,7891
14524,32,1601
14615,2,117
14615,15,789
14542,200,10035
14455,31,1600
14664,35,1791
14459,22,1112
14403,20,1019
14611,144,7222
14375,146,7303
14375,238,11902
14721,10,511
14721,44,2223
14721,155,7765
14873,161,8061
14873,162,8123
14235,22,1147
14235,154,7744
14632,31,1597
14927,104,5238
14372,240,12033
14390,105,5272
14464,145,7276
14464,164,8231
14409,99,4978
14643,81,4063
14643,81,4080
14643,120,6038
14903,63,3168
14428,79,3982
14368,103,5182
14368,103,5190
14313,117,5851
14774,57,2898
14926,17,867
14926,17,889
14664,219,10966
14431,80,4026
14463,228,11444
14721,81,4081
14784,62,3129
14784,78,3948
14643,66,3330
14940,222,11106
14664,191,9599
14367,34,1731
14367,86,4322
14367,160,8046
14706,31,1557
14706,77,3864
14369,21,1065
14798,72,3634
14903,211,10554
14464,147,7357
14464,186,9309
14464,208,10414
14884,63,3167
14717,10,514
14607,204,10247
14450,251,12577
14536,4,235
14550,268,13405
14550,296,14804
14583,86,4323
14411,16,803
14411,16,805
14411,16,831
14329,179,8981
14886,116,5826
14301,134,6748
14899,196,9844
14970,2,150
14585,79,3970
14585,81,4084
14585,81,4092
14439,44,2226
14546,34,1735
14546,121,6064
14445,5,257
14427,92,4612
14615,1,54
14615,34,1704
14706,4,215
14706,41,2078
14531,12,644
14706,49,2494
14418,144,7207
14418,204,10216
14313,253,12663
14313,253,12674
14423,31,1572
14423,51,2557
14585,78,3945
14358,206,10315
14358,206,10324
14460,1,67
14909,77,3883
14909,149,7478
14909,164,8246
14427,30,1523
14427,212,10611
14290,144,7226
14623,213,10658
14641,41,2056
14641,170,8517
14631,163,8152
14831,44,2217
14831,125,6278
14343,131,6594
14343,156,7848
14985,39,1999
14891,104,5205
14610,263,13155
14283,115,5784
14784,50,2508
14935,143,7180
14392,248,12446
14798,11,598
14798,27,1379
14436,37,1872
14942,17,889
14942,107,5382
14356,70,3502
14356,204,10202
14445,49,2466
14445,67,3355
14713,18,915
14452,173,8669
14958,53,2693
14771,54,2722
14888,263,13165
14531,0,1
14531,24,1241
14531,54,2718
14812,262,13118
14774,27,1389
14774,74,3709
14774,111,5580
14774,178,8915
14774,287,14370
14377,97,4877
14747,59,2960
14639,30,1546
14902,257,12868
14427,47,2352
14383,13,693
14383,20,1020
14436,193,9690
14569,200,10013
14610,122,6144
14610,153,7677
14356,315,15756
14549,98,4931
14549,165,8298
14886,20,1025
14886,20,1039
14886,26,1304
14886,171,8556
14748,163,8196
14748,180,9003
14890,36,1817
14899,184,9234
14899,315,15796
14550,50,2527
14607,232,11620
14915,26,1338
14306,106,5327
14306,106,5343
14770,70,3502
14799,28,1448
14799,42,2145
14799,78,3928
14667,49,2494
14516,4,236
14675,1,57
14675,80,4035
14749,274,13730
14343,5,284
14697,83,4157
14697,83,4167
14697,85,4278
14410,21,1066
14575,84,4219
14931,7,388
14759,0,42
14388,58,2913
14920,28,1423
14603,171,8554
14551,76,3818
14631,28,1441
14584,64,3215
14223,100,5025
14543,184,9215
14554,21,1055
14245,178,8947
14712,202,10103
14675,13,679
14530,3,162
14530,10,514
14610,35,1763
14610,216,10846
14235,24,1225
14410,27,1351
14870,295,14789
14807,80,4001
14734,233,11667
14600,9,457
14773,21,1053
14773,21,1055
14773,21,1058
14343,271,13596
14812,180,9013
14401,72,3635
14392,66,3315
14392,202,10116
14741,94,4716
14741,274,13738
14644,211,10572
14758,85,4274
14463,16,816
14888,247,12361
14376,248,12421
14428,154,7736
14306,147,7377
14551,286,14324
14980,74,3716
14980,74,3730
14925,139,6971
14881,65,3274
14881,94,4733
14881,104,5215
14644,287,14365
14329,131,6576
14329,137,6867
14927,0,19
14634,57,2892
14321,53,2664
14438,134,6719
14438,134,6721
14549,20,1047
14455,261,13065
14270,19,961
14270,186,9334
14270,214,10736
14379,16,839
14379,35,1788
14379,168,8425
14774,141,7067
14235,77,3865
14980,186,9341
14980,186,9348
14347,44,2205
14529,32,1613
14543,162,8104
14543,167,8391
14543,182,9123
14270,184,9243
14516,27,1366
14516,52,2613
14780,8,449
14780,15,792
14780,36,1840
14623,53,2688
14623,53,2689
14945,1,89
14634,28,1445
14893,27,1361
14857,40,2047
14636,65,3279
14956,178,8911
14334,37,1876
14334,40,2025
14334,85,4260
14692,1,57
14727,77,3861
14727,102,5134
14367,31,1553
14367,178,8946
14410,102,5145
14410,110,5516
14722,104,5203
14722,134,6718
14558,116,5830
14884,33,1653
14716,67,3389
14245,48,2406
14418,297,14885
14685,44,2206
14682,70,3534
14535,57,2884
14664,99,4997
14271,190,9523
14584,28,1414
14918,10,501
14918,104,5237
14290,280,14002
14543,78,3919
14388,96,4840
14959,213,10695
14749,22,1103
14749,161,8073
14749,161,8075
14749,161,8079
14539,49,2456
14539,152,7605
14542,173,8676
14450,85,4253
14623,277,13869
14623,289,14494
14270,76,3833
14270,173,8687
14912,82,4121
14379,198,9911
14401,92,4649
14748,181,9057
14775,50,2501
14681,32,1613
14391,32,1618
14418,42,2116
14343,151,7556
14343,228,11412
14727,89,4470
14736,52,2628
14410,76,3814
14741,4,204
14741,93,4684
14945,11,572
14945,11,589
14945,16,801
14293,154,7712
14464,33,1695
14639,25,1255
14564,166,8309
14572,0,13
14572,23,1185
14816,40,2012
14713,76,3846
14793,17,885
14677,14,705
14758,147,7396
14812,104,5244
14812,272,13650
14675,12,610
14675,45,2278
14644,27,1363
14987,7,377
14544,208,10416
14724,44,2223
14907,116,5821
14716,111,5578
14716,150,7520
14548,2,127
14818,117,5877
14335,173,8686
14394,3,164
14394,27,1353
14394,27,1399
14467,41,2051
14467,219,11000
14576,4,239
14576,98,4946
14379,230,11544
14290,273,13678
14779,104,5206
14521,33,1673
14521,47,2388
14521,49,2496
14551,26,1330
14551,202,10143
14446,10,505
14446,12,610
14713,30,1525
14713,30,1539
14721,12,612
14721,123,6192
14993,45,2288
14626,138,6938
14270,57,2869
14812,290,14522
14369,86,4343
14927,52,2635
14805,221,11065
14376,184,9239
14245,77,3858
14431,104,5249
14774,162,8107
14812,318,15938
14341,3,194
14989,278,13901
14669,2,137
14669,22,1112
14771,147,7391
14673,31,1561
14673,69,3486
14542,125,6265
14686,56,2826
14686,85,4299
14985,98,4935
14692,55,2758
14713,48,2416
14948,156,7829
14379,173,8669
14886,98,4919
14997,22,1136
14997,52,2619
14299,10,538
14572,9,477
14556,117,5875
14874,153,7660
14546,25,1297
14546,154,7711
14439,5,280
14439,31,1553
14469,30,1526
14555,195,9767
14555,195,9774
14557,102,5128
14633,4,207
14633,4,228
14521,5,296
14521,39,1989
14452,38,1941
14695,22,1117
14695,37,1900
14283,66,3321
14688,17,863
14537,15,798
14584,27,1400
14880,8,437
14880,8,444
14880,35,1761
14880,35,1762
14880,134,6739
14548,130,6537
14548,161,8094
14245,141,7079
14870,166,8335
14870,240,12049
14954,20,1011
14954,39,1958
14954,39,1964
14954,75,3752
14954,75,3768
14726,85,4252
14452,76,3825
14857,32,1630
14857,116,5845
14790,97,4894
14912,248,12435
14807,267,13353
14807,267,13372
14438,172,8625
14438,172,8639
14772,125,6293
14611,67,3356
14556,254,12711
14556,303,15189
14907,178,8901
14970,22,1140
14745,144,7226
14420,15,756
14796,24,1234
14796,72,3621
14369,3,171
14369,53,2691
14516,94,4711
14631,289,14473
14362,36,1819
14377,4,240
14377,200,10018
14463,47,2372
