run_number,subrun_number,event_number
16693,251,12570
16916,96,4824
15940,123,6189
17191,17,864
17191,36,1823
16746,152,7612
16821,47,2371
14463,88,4443
17249,35,1756
14172,28,1410
14542,249,12497
14542,278,13924
15061,174,8722
14548,74,3714
14953,0,36
14953,11,573
15486,102,5127
15486,118,5941
16209,95,4769
14758,42,2144
15554,39,1952
16052,21,1056
15915,432,21645
15931,196,9824
15409,60,3009
15432,46,2307
15128,135,6754
15128,169,8453
16874,2,108
16874,48,2425
15436,162,8122
16978,472,23617
16962,49,2495
16962,144,7224
16172,272,13644
14450,292,14627
15002,89,4485
16942,35,1781
15590,183,9177
16509,71,3586
17011,45,2278
14409,4,239
14196,54,2741
16222,97,4880
14470,38,1935
16321,11,574
14134,8,430
14902,3,195
16874,113,5660
16874,491,24553
14376,140,7015
17134,46,2302
17103,62,3148
14909,115,5766
15471,46,2330
14980,112,5610
14805,134,6740
14729,116,5821
16807,38,1918
16292,90,4510
16860,1,79
14877,25,1259
14877,137,6891
16173,51,2586
14626,34,1733
16065,32,1640
14195,211,10560
17210,191,9573
14537,25,1271
16247,51,2570
17172,80,4005
14920,27,1361
14283,87,4356
17055,275,13778
14893,271,13593
14552,13,678
14623,227,11393
14245,90,4516
17057,114,5745
14726,107,5389
17306,37,1853
17424,19,975
15501,40,2014
16146,12,605
14749,7,371
14749,113,5658
14152,55,2764
14152,76,3828
14152,178,8945
16553,63,3176
14685,34,1746
14551,140,7028
14903,274,13720
15923,296,14834
15415,44,2217
14149,7,362
14149,194,9735
16986,102,5111
16310,240,12045
16323,10,528
14209,47,2355
14298,117,5880
16883,66,3309
14816,201,10065
16963,264,13203
15713,65,3262
15265,19,963
15265,25,1265
14749,191,9562
15458,100,5004
17132,336,16848
16668,63,3189
14734,102,5128
14734,226,11334
16935,16,803
16935,444,22220
14469,18,945
14469,138,6938
17195,95,4793
14956,14,702
14956,20,1036
14956,128,6402
17314,66,3330
17313,172,8630
16798,37,1881
15463,320,16031
15511,134,6724
14607,9,496
14607,168,8433
15948,43,2174
14768,143,7179
14609,119,5953
16144,27,1385
15946,311,15571
15946,311,15575
14814,123,6190
16471,61,3067
17134,44,2244
15943,68,3443
15701,222,11108
16524,89,4486
17146,47,2375
14468,23,1164
14897,158,7943
15931,514,25736
17120,33,1660
14692,30,1521
14692,30,1548
16023,375,18771
16023,377,18875
17394,235,11795
14758,171,8560
15497,8,411
15497,373,18692
16920,64,3248
16386,40,2005
15117,13,689
16529,49,2490
14902,184,9229
16696,175,8753
17460,7,382
15970,22,1137
14796,58,2950
15182,17,896
15182,85,4254
16994,20,1010
14989,308,15443
16714,54,2743
16205,247,12351
14279,47,2372
16169,248,12424
15093,73,3690
14741,251,12562
14967,106,5327
14721,118,5936
16468,98,4939
14356,66,3337
16786,78,3923
15689,256,12812
16869,34,1737
14734,32,1641
14734,71,3560
16250,153,7667
14938,239,11989
16472,7,388
17400,200,10008
15266,20,1024
15430,112,5618
14942,37,1899
14942,40,2020
14925,197,9891
17093,18,931
16867,213,10674
14557,102,5136
15422,123,6187
14970,107,5353
14559,4,241
14431,85,4273
16520,57,2893
17560,151,7568
14774,10,518
14541,194,9708
16585,190,9530
14610,160,8030
14877,6,318
15482,89,4453
14290,17,883
14368,250,12504
14772,144,7227
16122,474,23747
14223,30,1526
14223,64,3229
14954,34,1729
14954,39,1998
14748,7,400
17186,54,2725
14261,6,326
14642,109,5470
14134,16,846
16301,9,484
16301,103,5200
15397,38,1950
15397,61,3093
15391,30,1550
15909,197,9882
16926,66,3338
15250,82,4128
15413,78,3924
14279,214,10750
15447,80,4022
15328,163,8173
14652,187,9388
15422,161,8098
16187,52,2604
16187,53,2678
16715,332,16641
15140,70,3528
14989,37,1856
14362,8,445
14362,71,3569
16802,355,17790
16741,301,15095
14194,57,2875
16761,148,7447
16761,257,12880
14425,211,10562
16851,261,13098
14219,25,1281
15360,60,3040
14882,91,4566
14224,22,1120
17459,123,6199
16333,9,469
16333,31,1575
16464,15,773
14601,8,409
16473,97,4896
16473,97,4896
14601,8,409
16464,15,773
15955,14,743
14908,6,305
14908,7,356
17217,116,5849
14205,23,1189
14935,82,4124
15961,314,15714
15961,335,16753
14609,30,1507
14891,54,2735
14891,215,10799
15529,294,14725
16451,24,1205
16826,34,1717
14873,6,341
14873,126,6317
14225,22,1143
17488,43,2152
16835,28,1424
16742,37,1868
14623,49,2498
14623,77,3893
16668,92,4612
16947,16,828
16950,18,945
17353,26,1331
17271,121,6100
15486,230,11529
17458,149,7471
16576,7,400
17373,12,620
15152,43,2196
15152,57,2875
15436,320,16015
17447,122,6135
14886,166,8301
16749,23,1188
15343,302,15149
16949,353,17660
17435,48,2410
15031,28,1433
15291,12,622
14888,176,8842
15910,29,1470
14441,7,394
16864,239,11977
16715,197,9880
15965,394,19718
17306,52,2622
17344,27,1388
15828,14,727
17334,22,1143
17087,279,13999
15931,462,23137
15074,163,8187
15469,132,6620
14899,72,3620
15361,61,3089
15361,61,3097
15150,77,3852
14600,9,461
16481,42,2140
16839,29,1464
16444,87,4365
14874,0,36
16439,97,4896
15497,193,9675
14712,160,8028
14884,216,10822
14754,89,4490
15150,16,803
15150,62,3136
15150,71,3597
14418,4,213
15348,79,3962
14743,91,4597
16760,11,553
16022,76,3846
16226,35,1782
16330,27,1353
14273,5,275
16709,32,1622
15440,30,1521
16835,152,7637
14418,276,13818
14332,51,2575
16453,98,4949
14886,36,1839
15339,170,8524
14903,22,1136
14903,124,6203
17552,250,12519
15484,345,17253
14980,178,8929
14584,184,9221
16305,43,2152
15421,54,2708
15421,258,12915
14903,218,10933
14768,60,3018
16965,223,11189
16006,50,2548
16932,36,1802
16225,135,6781
16826,159,7956
16845,486,24335
14793,148,7421
15491,212,10625
14427,59,3000
15859,224,11222
14631,298,14908
14888,166,8308
17469,59,2967
14935,45,2279
14935,76,3850
14935,282,14106
14639,35,1757
14956,134,6747
15425,138,6947
14425,169,8493
17470,37,1864
17470,37,1880
17470,144,7205
14756,124,6233
14177,26,1336
14177,30,1501
16878,26,1345
15504,53,2674
14392,194,9737
15489,150,7540
16795,28,1430
16795,84,4233
14148,75,3787
15339,274,13709
16741,451,22597
16741,498,24925
14281,66,3317
15301,14,710
16585,13,668
14884,31,1593
16858,146,7317
16858,252,12605
16013,170,8544
15961,31,1555
14909,80,4025
16761,323,16179
16431,171,8571
16036,294,14733
16411,25,1280
17231,14,742
14611,189,9467
14989,20,1025
17534,102,5143
15149,107,5368
16022,133,6668
14938,62,3123
16058,91,4570
14644,111,5569
14157,16,826
15873,237,11858
17482,18,913
16506,196,9844
14927,98,4904
16458,56,2816
14283,55,2784
14174,109,5486
17413,160,8027
14985,2,107
16161,115,5786
16059,123,6187
17469,72,3603
14376,189,9469
14376,208,10408
14376,262,13105
14376,308,15403
15805,1,56
15923,469,23465
14568,16,846
14568,20,1014
17004,270,13513
16960,112,5611
16960,180,9001
16160,254,12744
15875,432,21620
14281,152,7626
17360,91,4574
15099,84,4235
15099,141,7070
14535,96,4830
14300,139,6997
14555,24,1223
14555,204,10211
17302,32,1645
14816,34,1750
16919,304,15231
16749,41,2060
16749,98,4930
14212,242,12127
16339,100,5018
15354,12,647
16888,457,22885
16147,92,4642
15966,222,11140
14223,225,11263
14152,269,13458
16036,54,2740
15382,13,654
17083,65,3260
14551,8,447
14908,0,25
14908,34,1724
16852,156,7817
14418,86,4315
15428,92,4626
14211,79,3983
14530,9,487
14142,13,684
15382,240,12017
16006,456,22834
16889,169,8451
17493,269,13464
16960,48,2447
16960,151,7579
16960,159,7953
14212,193,9661
15463,428,21446
14750,23,1194
14914,192,9604
16751,260,13041
17029,48,2408
15116,20,1024
14209,24,1218
16446,353,17666
15808,94,4702
14152,152,7636
14907,169,8466
17224,50,2545
14814,133,6654
16907,10,549
16481,44,2222
15460,49,2473
15460,85,4261
16134,491,24574
17419,61,3065
17419,63,3160
14899,155,7756
14935,269,13457
14857,176,8831
16793,78,3950
14468,43,2184
14816,178,8917
16809,95,4755
16950,63,3157
17530,117,5862
14915,59,3000
16524,390,19540
14216,65,3290
14428,80,4005
16759,188,9417
14619,95,4772
14123,53,2686
14245,158,7901
15970,50,2539
15428,172,8620
17459,44,2240
15960,439,21965
17093,117,5861
17394,168,8408
16765,14,703
14281,216,10849
14325,13,684
15876,57,2895
15876,60,3002
14772,155,7773
17413,182,9146
15484,3,176
14780,28,1424
16836,88,4446
14203,50,2535
17457,74,3749
14942,169,8452
14796,108,5421
17351,21,1097
14343,125,6264
14343,284,14205
14231,2,147
16305,17,888
14806,130,6527
16121,5,290
15715,21,1073
15486,197,9889
16757,11,589
16757,23,1163
16877,121,6080
14940,272,13603
14375,5,262
14886,169,8459
17077,175,8758
14223,231,11558
16200,105,5259
16200,124,6243
16759,120,6013
16267,119,5976
14824,120,6011
17559,20,1001
14329,284,14249
15792,222,11112
17435,2,112
16109,13,671
14746,0,17
14746,3,178
17308,93,4696
15960,333,16657
15010,14,720
14313,233,11652
15915,261,13061
17164,69,3452
16869,47,2352
15031,8,423
15254,87,4363
14139,175,8794
17387,6,319
15465,17,871
14922,4,215
14546,50,2538
14965,304,15240
14779,126,6317
16089,346,17308
17557,28,1433
15382,267,13353
15777,29,1452
15966,146,7318
15316,212,10628
14790,36,1839
16022,466,23314
16067,69,3474
15877,194,9720
15715,177,8880
16845,489,24490
14149,147,7367
16906,69,3481
16081,78,3911
15502,95,4778
14564,33,1665
14558,112,5647
15383,32,1619
15592,182,9138
17440,153,7655
14886,119,5972
15361,150,7526
15361,202,10140
16468,162,8113
16874,481,24095
16978,254,12704
16022,438,21927
17494,247,12370
14195,20,1018
17489,200,10029
14143,65,3277
14143,117,5889
14123,58,2931
14123,113,5657
16108,16,841
15715,78,3947
16524,365,18298
16038,11,587
15954,124,6225
16400,17,869
15422,158,7918
14938,39,1978
14938,197,9882
17075,108,5444
16116,22,1126
15500,103,5160
15720,16,844
14553,129,6488
16883,139,6990
15070,3,167
15070,4,229
15415,185,9259
16948,293,14698
16588,146,7348
14450,54,2704
14450,70,3535
16693,115,5770
17489,245,12280
15966,289,14480
17326,81,4057
14148,186,9323
14980,102,5108
14338,211,10573
14399,96,4814
14399,181,9055
14360,22,1148
15128,109,5469
17011,337,16884
15254,8,442
15398,192,9630
15246,174,8737
14880,124,6232
16047,12,605
14459,106,5341
14420,7,360
14693,42,2133
14990,30,1518
17469,89,4476
16923,176,8815
16036,331,16561
15383,91,4564
14774,18,949
14774,217,10876
17418,24,1229
15323,87,4392
14713,10,548
14453,26,1311
14453,50,2501
16878,216,10803
15482,87,4398
14989,32,1635
16817,223,11153
16023,51,2556
16023,68,3408
16023,68,3446
16021,164,8239
17137,218,10930
15915,282,14146
16115,147,7390
16064,1,96
14831,161,8088
15932,38,1906
17023,173,8666
14926,64,3237
14944,12,617
14944,59,2957
17328,31,1555
15382,274,13723
16839,78,3907
14891,135,6799
14558,155,7755
15351,24,1250
15970,31,1590
14814,181,9090
14980,7,391
14764,33,1661
14764,33,1665
16714,76,3813
14806,93,4688
14335,109,5470
14297,193,9670
15130,10,517
14774,77,3858
14774,120,6042
17055,132,6636
14957,24,1232
14957,72,3618
15800,106,5345
14122,35,1781
14399,117,5875
14270,269,13475
14388,64,3212
15590,365,18267
14609,273,13658
16023,475,23769
14301,185,9268
15591,120,6030
16951,75,3757
16951,75,3768
16951,108,5432
14959,45,2291
16858,136,6821
14793,119,5986
15975,5,271
15975,109,5467
14887,74,3708
17237,97,4871
17302,118,5934
14915,142,7145
16978,215,10778
16978,285,14288
15427,226,11317
14611,132,6616
14989,223,11195
17338,107,5387
14275,65,3275
15057,76,3844
15368,110,5534
14914,189,9480
14779,108,5410
14912,273,13657
14432,28,1423
16172,138,6909
16172,205,10259
15778,131,6563
16437,170,8515
16602,26,1337
14399,106,5342
14399,172,8639
16298,117,5874
15106,156,7837
16137,66,3327
17352,174,8749
14453,215,10765
16687,2,107
14891,221,11092
16858,114,5749
14736,97,4860
17139,191,9580
16493,26,1333
14934,105,5280
16776,35,1766
15702,13,691
14944,25,1269
16797,70,3545
16955,38,1925
17217,100,5035
15311,39,1987
15464,129,6471
17100,134,6709
17448,88,4434
14763,25,1288
14763,124,6227
15242,15,791
14768,187,9359
15554,47,2362
14224,47,2353
15894,177,8894
15794,211,10575
16028,225,11253
16028,474,23727
14369,107,5362
17307,48,2416
14493,3,161
15591,175,8762
15301,104,5219
14920,110,5516
14743,21,1094
17372,116,5831
15074,154,7725
14542,159,7987
14382,25,1253
16118,90,4545
16788,23,1190
16326,29,1479
16326,53,2659
16326,53,2663
15074,33,1678
16946,94,4708
14122,90,4547
15981,152,7625
14277,79,3998
16976,52,2607
14693,44,2249
14973,19,957
14759,1,90
14816,225,11265
14768,36,1820
16750,97,4882
16761,46,2302
14771,2,106
14589,1,96
16946,25,1263
17206,273,13693
14956,198,9924
14301,120,6016
14274,41,2097
14818,38,1915
15345,250,12501
14980,197,9890
15360,91,4593
17520,0,38
14775,22,1110
14643,27,1379
14643,213,10693
14388,76,3809
17508,21,1054
17196,4,221
15086,29,1466
16888,134,6717
14539,53,2651
14379,15,769
14379,36,1813
17324,63,3194
14825,1,73
14825,2,144
16621,4,237
17036,140,7034
15014,184,9246
14641,18,914
14654,128,6428
14654,231,11567
16583,243,12180
16052,106,5327
16052,449,22471
14707,33,1685
14707,59,2982
16340,333,16697
17240,166,8343
14123,0,11
14539,18,923
16058,257,12872
17413,267,13382
17413,322,16150
16536,52,2603
14552,132,6639
16424,146,7320
14172,27,1369
17004,92,4605
17360,108,5439
14301,177,8861
15966,68,3447
15065,14,742
14986,143,7193
14947,9,466
14947,12,620
17361,343,17156
16389,43,2164
16389,122,6129
14277,126,6321
14631,176,8849
15931,367,18355
14725,126,6336
14297,27,1363
14297,258,12922
16960,128,6449
14828,121,6064
16783,110,5519
15801,278,13920
16437,123,6179
15257,113,5686
16934,50,2522
16934,96,4807
15353,40,2043
15474,64,3250
14643,233,11683
15286,10,515
14559,79,3994
14559,146,7319
16913,7,372
16913,37,1855
16742,26,1305
15465,9,475
15465,12,646
14537,85,4262
15073,110,5522
14919,100,5021
14550,302,15130
17070,171,8596
17475,175,8779
16209,125,6267
17034,99,4960
15457,194,9731
16352,206,10328
16023,214,10746
16242,254,12734
15058,0,41
17557,132,6616
16092,17,872
17132,434,21704
14623,229,11452
15927,124,6226
16696,41,2080
17561,203,10186
14274,165,8283
16867,193,9674
15345,114,5714
16935,266,13323
14559,192,9613
16148,13,699
16986,103,5154
16788,19,991
15378,15,799
17371,319,15978
14636,164,8246
15416,50,2548
14824,281,14066
14673,24,1222
14673,42,2142
15529,210,10534
16428,377,18858
16314,56,2828
16845,86,4317
14586,28,1405
14632,20,1033
15163,44,2203
16011,15,798
14874,242,12109
15902,65,3270
14942,194,9720
16185,46,2326
16659,8,436
14418,74,3713
16463,6,335
15778,113,5685
17194,71,3562
16762,28,1412
14356,64,3212
16533,11,595
15762,72,3650
15762,323,16152
14467,256,12825
15361,18,908
15915,244,12230
15345,69,3493
15421,111,5591
14295,60,3006
14295,122,6140
15987,213,10692
15223,33,1656
15223,33,1681
14542,76,3821
16266,80,4046
15965,217,10871
14271,180,9009
16581,260,13046
14553,243,12185
14521,26,1316
17308,88,4413
17517,76,3837
16298,112,5625
16826,127,6378
17226,52,2601
14662,99,4951
14676,3,158
15343,245,12267
17339,263,13162
14227,47,2353
14427,233,11699
17111,147,7360
14542,123,6198
15799,41,2055
16808,8,429
16571,52,2644
16150,125,6252
14637,80,4027
14488,23,1186
16573,318,15904
17251,128,6418
17251,128,6446
16459,73,3671
17371,389,19456
15986,274,13706
17001,39,1971
14329,211,10577
15828,184,9249
15828,464,23211
14754,39,1963
16738,131,6557
16798,20,1043
16092,20,1045
15308,36,1814
17457,108,5417
15803,99,4951
14458,80,4027
14758,170,8521
14517,1,94
14907,8,421
17309,117,5882
14886,99,4991
15242,0,29
15242,43,2155
16947,1,93
17383,230,11538
17383,549,27452
14335,283,14168
14394,20,1047
17338,81,4069
14412,5,251
16067,208,10427
15297,256,12810
15297,265,13295
14335,16,805
17135,66,3309
16101,111,5584
17078,56,2807
17267,1,91
17046,76,3812
17075,12,627
16473,98,4948
16473,131,6553
16298,42,2142
17307,8,447
16232,60,3038
15432,127,6360
15432,240,12023
14272,22,1109
14622,45,2269
15783,122,6131
17124,69,3462
16378,139,7000
16378,274,13701
15035,3,187
15509,7,371
17142,14,707
15785,299,14977
17186,0,7
17186,52,2634
15915,101,5069
15491,17,899
14658,46,2320
17550,8,404
17550,59,2952
16122,47,2373
14564,96,4833
14564,103,5158
15590,240,12025
16935,71,3576
15500,40,2024
14925,212,10613
15316,27,1383
14870,56,2833
14870,56,2844
14870,311,15591
15981,191,9551
15920,3,163
15846,167,8391
15474,69,3480
14291,191,9566
15442,160,8046
15828,378,18915
17397,11,584
17195,6,314
17087,222,11106
14617,15,756
14438,80,4020
17361,218,10946
16041,286,14311
15529,138,6915
15801,33,1693
15421,62,3150
14535,20,1034
14971,117,5884
16437,126,6348
16378,136,6837
16948,208,10422
17400,197,9873
15156,7,380
17494,285,14274
14940,176,8846
14149,5,275
14824,126,6319
14948,146,7301
14747,4,246
16440,96,4824
14545,162,8142
16242,138,6939
15279,138,6936
14955,15,775
15489,1,55
14177,33,1697
14940,49,2458
16022,453,22686
16022,498,24925
14609,42,2139
16219,233,11681
15801,77,3891
14453,48,2434
16299,66,3347
16551,118,5918
16847,82,4134
16847,109,5473
16581,110,5527
14135,4,238
16425,4,202
16231,34,1701
16454,1,92
14337,17,856
17248,388,19402
16040,48,2416
15289,38,1946
16878,67,3358
16125,88,4418
16036,369,18478
15395,65,3255
16425,36,1818
14467,81,4067
16506,128,6430
15369,87,4398
15369,120,6029
15355,13,654
15355,69,3496
14985,136,6814
14899,178,8933
16963,34,1731
16852,36,1801
16852,101,5086
15002,30,1508
17451,7,389
15875,3,180
16744,61,3078
14291,221,11053
14291,221,11089
14467,43,2197
14212,24,1222
14212,60,3019
14899,128,6414
14873,188,9434
16847,46,2308
14725,12,614
16964,234,11713
15844,8,401
17475,68,3449
14551,221,11073
16886,67,3365
14740,16,832
17367,29,1498
14597,84,4242
15257,30,1504
15257,39,1989
15464,116,5843
15913,33,1676
16551,222,11131
14135,43,2184
14970,128,6409
14891,46,2346
16099,8,426
14746,76,3811
14746,199,9987
15783,304,15241
15102,43,2174
14939,12,615
16424,19,990
16023,305,15290
14965,256,12803
14641,142,7109
14749,132,6608
14269,172,8602
16203,186,9322
16741,77,3896
17002,23,1160
17229,22,1133
17172,33,1695
17520,13,699
15166,311,15584
17109,119,5964
17089,15,762
14195,12,636
14195,217,10894
15060,34,1736
15060,34,1743
14356,259,12969
15927,112,5605
16749,51,2562
14824,82,4101
17488,254,12740
17488,297,14852
17488,297,14862
14467,224,11231
14291,175,8770
15182,82,4131
14891,48,2413
14891,113,5700
16073,77,3853
16352,64,3247
17448,129,6485
17067,18,923
15803,33,1676
15919,37,1889
14458,113,5694
15111,191,9555
14367,262,13134
14597,137,6879
17410,9,494
17338,79,3965
15501,19,974
16722,149,7484
14873,19,977
14399,180,9044
14399,183,9153
14271,54,2717
14611,77,3890
15117,202,10143
15151,190,9514
17250,16,815
15960,344,17222
14275,111,5568
14336,75,3770
16935,435,21761
16826,398,19927
16095,24,1223
16386,20,1017
16761,39,1988
15710,7,353
16446,41,2083
16446,278,13916
16228,186,9305
16410,21,1100
16410,67,3384
16338,62,3135
16434,61,3072
17306,78,3927
14652,199,9963
14652,238,11904
15297,64,3216
15297,93,4698
15917,418,20921
14615,3,151
14615,33,1680
14874,139,6994
14874,161,8086
16218,24,1219
14721,7,382
16583,37,1876
17028,40,2040
15859,94,4722
15511,174,8734
14611,63,3155
16162,49,2489
15588,278,13903
14464,260,13048
14125,75,3790
17400,173,8653
17339,364,18205
16092,183,9192
17353,27,1357
15432,64,3235
14467,18,922
14467,51,2579
16518,42,2140
14824,58,2933
14367,1,51
14367,1,62
14367,118,5929
15931,264,13219
16664,70,3512
16666,184,9225
16440,19,986
17279,28,1420
16013,82,4140
17011,20,1005
14156,5,291
16744,93,4684
14368,213,10691
14368,241,12080
14368,293,14652
15799,251,12576
14368,75,3780
15460,43,2196
15243,52,2640
15293,68,3438
17478,166,8305
15917,187,9373
15428,222,11139
16948,134,6716
15267,132,6618
16022,44,2243
15348,175,8780
16440,129,6499
16891,136,6848
15339,185,9295
15780,44,2211
14557,70,3520
17195,46,2323
17453,62,3103
16746,38,1905
16746,114,5745
16583,110,5537
16583,214,10737
16583,272,13602
15966,50,2548
14721,18,907
14721,78,3909
17132,121,6064
17132,435,21799
14927,104,5203
14712,253,12667
17494,49,2494
17494,164,8234
15086,174,8738
15393,32,1626
14372,59,2990
15297,3,189
16340,368,18427
15398,365,18283
17489,41,2053
17056,189,9471
14988,7,376
14988,11,582
16021,395,19760
15504,208,10439
14564,94,4717
14967,52,2610
16022,363,18192
15231,137,6859
15092,51,2590
14409,48,2439
16023,74,3733
16802,299,14990
15391,234,11727
15149,28,1430
16172,164,8241
14453,13,657
16063,93,4680
17101,48,2445
17475,15,778
14899,194,9739
16467,115,5763
15160,224,11210
16434,39,1994
16059,125,6265
15086,94,4717
14647,79,3982
14647,103,5157
14647,131,6598
17077,9,474
15836,24,1243
16063,50,2541
16006,91,4596
16094,499,24995
17479,22,1130
17249,369,18460
14459,82,4121
15116,150,7510
15433,132,6635
16013,74,3743
16013,177,8875
17339,267,13370
14524,8,401
16517,92,4602
14959,150,7538
17249,102,5148
17249,157,7869
15368,36,1835
14235,11,572
14235,115,5760
14884,118,5946
15528,66,3338
16839,49,2494
17077,195,9779
14644,142,7109
17354,29,1499
17493,3,191
14812,151,7580
16158,473,23698
14401,142,7105
15801,444,22231
16148,1,100
14986,242,12137
15133,51,2568
15433,136,6818
14802,173,8683
16515,10,527
17492,72,3639
14467,149,7483
16058,254,12741
14623,11,593
14148,111,5554
16470,100,5006
17112,123,6152
17125,0,41
17125,106,5301
14882,17,895
14882,137,6856
14569,163,8155
16102,21,1078
15128,64,3206
14968,21,1065
15484,370,18528
14945,38,1915
14307,14,725
14664,36,1839
14664,40,2003
14664,40,2006
15737,10,522
14399,100,5038
16008,274,13727
14246,181,9092
17070,206,10329
14209,12,608
15875,301,15073
16067,150,7549
15148,0,3
17109,51,2572
15785,269,13478
16579,73,3664
16842,2,142
16842,88,4448
17357,48,2423
14212,19,997
14212,209,10455
14712,137,6899
14918,104,5210
15589,145,7287
15589,324,16235
14647,60,3023
14194,80,4017
14194,80,4021
14758,141,7064
15939,88,4431
15939,88,4438
16462,28,1442
16352,34,1744
15275,32,1615
15275,58,2910
16453,276,13834
16147,261,13070
16147,279,13999
15987,100,5033
17459,169,8499
17111,210,10516
14324,20,1023
16415,42,2132
17080,37,1886
15114,3,171
16533,13,686
16867,250,12513
14893,160,8007
14227,36,1809
14154,166,8303
14154,182,9122
15361,73,3655
14157,132,6649
16421,44,2215
16421,56,2844
16421,70,3519
14617,54,2735
16851,109,5463
14700,19,966
14700,22,1102
14243,78,3928
14329,138,6943
14329,138,6949
16076,16,844
14745,43,2167
14745,60,3006
15789,47,2368
16852,312,15607
14552,85,4294
14990,154,7724
14990,154,7732
17171,41,2090
17171,55,2787
14455,76,3803
16751,117,5865
14722,13,678
15377,54,2707
15254,100,5050
15254,171,8577
16394,14,707
17396,8,414
15966,358,17918
15954,189,9466
17556,141,7072
14641,81,4085
16021,480,24007
14989,141,7095
14989,262,13132
15933,322,16130
17055,124,6236
15262,125,6255
15262,158,7936
14749,70,3537
15054,51,2568
15970,254,12725
15486,365,18272
15083,0,27
14541,74,3744
14541,97,4877
15915,27,1368
15113,102,5146
16162,45,2255
14825,52,2640
14290,26,1330
14263,163,8179
16741,212,10641
16741,299,14972
14814,104,5223
15138,28,1444
15520,35,1781
17056,269,13484
14768,7,353
15147,84,4215
14641,3,152
14293,19,975
14235,70,3521
16473,54,2747
16228,286,14322
14643,54,2710
14643,147,7357
17488,229,11472
14634,73,3664
14634,162,8143
14891,67,3374
14891,75,3796
14904,42,2150
16964,286,14337
17517,82,4115
15902,261,13052
16506,76,3823
15140,212,10628
14153,36,1821
14153,56,2811
14153,56,2849
15014,103,5159
17093,131,6598
16685,172,8627
17132,350,17538
17237,33,1674
15916,337,16891
14763,82,4143
14546,30,1505
14133,23,1167
15921,171,8577
17136,15,777
14410,226,11345
14916,115,5781
14436,102,5138
14152,5,280
15054,46,2332
16006,157,7893
14955,151,7551
14998,132,6605
14734,181,9052
14734,206,10310
14664,240,12047
15497,188,9415
14553,161,8088
15554,223,11154
16222,103,5168
16222,104,5207
16222,118,5935
14938,190,9517
14938,281,14097
16458,31,1584
14877,29,1451
16125,195,9752
14134,21,1067
17428,16,832
17011,283,14199
14647,40,2002
16333,87,4362
14644,9,479
14152,232,11631
16544,52,2619
16332,14,702
15231,170,8524
16453,344,17250
16942,208,10429
17055,133,6695
16058,129,6475
16058,238,11920
15479,176,8843
16338,30,1533
16874,174,8749
14329,88,4426
14329,88,4444
16921,55,2791
14945,26,1336
17448,200,10010
14213,11,594
14213,36,1823
14363,4,249
14363,151,7566
15484,26,1331
14260,142,7143
14882,49,2468
14828,136,6821
15902,169,8453
16205,29,1454
16250,98,4939
15800,204,10225
14298,59,2974
14785,62,3107
17270,21,1079
14279,98,4933
14977,9,456
16169,49,2488
17137,179,8995
15369,212,10625
14875,3,151
14875,51,2599
15117,20,1031
14976,159,7997
15917,144,7229
15501,86,4310
17249,40,2049
16065,1,63
16826,55,2787
16573,93,4661
16573,127,6368
15800,172,8614
15588,380,19047
16923,85,4254
14261,64,3228
17474,38,1917
15917,539,26989
14634,115,5762
16935,541,27070
17552,237,11870
15082,55,2793
14298,51,2573
14807,111,5555
14807,147,7379
15916,43,2182
14907,201,10060
17249,119,5983
15504,121,6070
14986,48,2404
14802,25,1278
16840,12,619
16840,62,3116
14367,193,9661
14647,73,3673
16205,27,1359
16374,6,348
16374,23,1177
16172,380,19013
15242,0,29
15242,43,2155
16199,378,18942
17517,69,3481
15430,4,249
16950,132,6640
14807,111,5555
14807,147,7379
14877,217,10884
17356,1,61
14920,112,5624
17057,121,6084
15141,49,2467
17169,67,3364
15590,340,17011
14548,169,8460
15870,167,8363
15901,283,14156
14655,41,2061
17259,10,537
15323,41,2069
15323,62,3101
16826,99,4969
17125,69,3467
14927,196,9830
17112,138,6945
15946,399,19970
14775,8,414
14775,75,3763
14975,65,3261
15228,11,584
15875,164,8206
14259,55,2799
14171,43,2199
16317,28,1434
15348,223,11156
14127,133,6684
16134,237,11893
17210,216,10803
14652,7,381
14652,126,6322
17055,229,11451
14725,168,8426
16204,111,5556
16581,261,13052
15554,130,6544
15098,11,579
15098,47,2379
16586,2,124
14464,172,8621
14980,139,6969
15154,68,3426
14257,90,4509
14758,19,978
14919,89,4485
15079,67,3369
14290,293,14694
15457,122,6103
17164,67,3351
17164,126,6310
14986,64,3219
14986,130,6536
14816,173,8656
15589,291,14551
14583,84,4202
16209,304,15215
16209,379,18963
17132,463,23193
15273,6,326
16821,204,10240
15783,373,18694
16761,260,13009
15960,435,21772
15961,354,17720
15466,3,191
17132,475,23753
17398,183,9162
17452,6,341
16089,102,5134
14938,222,11107
16006,214,10744
14310,13,695
14772,241,12095
17343,16,847
15983,341,17096
14399,94,4717
14870,134,6748
14870,280,14011
15108,16,833
14154,29,1491
15589,219,10975
14801,228,11410
14801,244,12204
14948,136,6819
14297,81,4083
14553,133,6679
14553,300,15004
14921,61,3098
17125,1,63
15828,261,13065
16209,166,8329
15677,275,13797
14914,178,8936
14914,324,16216
16583,25,1262
16583,296,14823
14948,197,9875
17313,25,1298
16247,5,283
15927,320,16023
14218,18,949
16944,23,1182
14550,1,65
14550,107,5381
