method,model,weight_file,input_file,mass_token,entry_number,n_pixels,plane,layer_name,occlusion_size,reason,base_signal_score,base_background_score,active_threshold,active_frac,topk_frac,overlap_topk_signal,overlap_topk_background,has_curves,sig_global_iou@0.01,sig_global_recall@0.01,sig_global_precision@0.01,sig_global_components@0.01,sig_activeonly_iou@0.01,sig_activeonly_recall@0.01,sig_activeonly_precision@0.01,bkg_global_iou@0.01,sig_attr_q99_on_active,sig_attr_max_on_active,sig_pos_frac_active,auc_insertion_signal,auc_deletion_signal,ins_sig_frac_to_90,del_sig_frac_to_50,meta_path
occlusion,resnet34_gn,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/data/run1_dt_ratio_0.6_ma_0.3_eta_larcv_cropped.root,0.3,6094,4744,0,,2,B_border+D_busy,0.5237607955932617,0.47489526867866516,0.0,0.018096923828125,0.01,1.0,1.0,True,0.552487352445194,0.552487352445194,1.0,110,0.00990725126475548,0.00990725126475548,1.0,0.552487352445194,0.15653597712516776,0.4631214141845703,0.456787521079258,0.5036164328455925,0.09655344444327056,0.1,0.1,/vols/sbn/uboone/an1522/cam_methods/occlusion/B_border+D_busy/run1_signal/resnet34_gn/occlusion__ENTRY_6094_meta_2.txt
occlusion,resnet34_gn,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/data/run1_dt_ratio_0.6_ma_0.3_eta_larcv_cropped.root,0.3,6094,4744,0,,4,B_border+D_busy,0.5237833857536316,0.4748726487159729,0.0,0.018096923828125,0.01,1.0,1.0,True,0.552487352445194,0.552487352445194,1.0,87,0.00990725126475548,0.00990725126475548,1.0,0.552487352445194,0.20660027146339321,0.463479220867157,0.400716694772344,0.5073201462626458,0.09636895013973115,0.1,0.1,/vols/sbn/uboone/an1522/cam_methods/occlusion/B_border+D_busy/run1_signal/resnet34_gn/occlusion__ENTRY_6094_meta_4.txt
occlusion,resnet34_gn,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/data/run1_dt_ratio_0.6_ma_0.3_eta_larcv_cropped.root,0.3,6094,4744,0,,8,B_border+D_busy,0.5237607955932617,0.47489526867866516,0.0,0.018096923828125,0.01,1.0,1.0,True,0.552487352445194,0.552487352445194,1.0,91,0.00990725126475548,0.00990725126475548,1.0,0.552487352445194,0.29471147060394287,0.4149419963359833,0.32145868465430016,0.4905475303530693,0.10593552757054567,0.1,0.1,/vols/sbn/uboone/an1522/cam_methods/occlusion/B_border+D_busy/run1_signal/resnet34_gn/occlusion__ENTRY_6094_meta_8.txt
occlusion,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/data/run3_offbeam_larcv_cropped.root,,11987,5281,0,,16,B_border+D_busy,0.4994147717952728,0.507013201713562,0.0,0.020145416259765625,0.01,1.0,1.0,True,0.496307517515622,0.496307517515622,1.0,167,0.01003597803446317,0.01003597803446317,1.0,0.496307517515622,0.33221789598464957,0.3830849230289459,0.7462601779965915,0.5035890690982342,0.06220536604523659,0.1,0.1,/vols/sbn/uboone/an1522/cam_methods/occlusion/B_border+D_busy/run3_samples/mpid/occlusion__ENTRY_11987__offbeam_meta_16.txt
occlusion,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/data/run3_offbeam_larcv_cropped.root,,11987,5281,0,,2,B_border+D_busy,0.4994147717952728,0.507013201713562,0.0,0.020145416259765625,0.01,1.0,1.0,True,0.496307517515622,0.496307517515622,1.0,277,0.01003597803446317,0.01003597803446317,1.0,0.496307517515622,0.05767511725425719,0.1150951087474823,0.6218519219844726,0.47753297314047816,0.0627185195684433,0.1,0.1,/vols/sbn/uboone/an1522/cam_methods/occlusion/B_border+D_busy/run3_samples/mpid/occlusion__ENTRY_11987__offbeam_meta_2.txt
occlusion,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/data/run3_offbeam_larcv_cropped.root,,11987,5281,0,,4,B_border+D_busy,0.4994147717952728,0.507013201713562,0.0,0.020145416259765625,0.01,1.0,1.0,True,0.496307517515622,0.496307517515622,1.0,253,0.01003597803446317,0.01003597803446317,1.0,0.496307517515622,0.0763510107994078,0.14748576283454895,0.6540427949252036,0.47617314681410794,0.06385460998862981,0.1,0.1,/vols/sbn/uboone/an1522/cam_methods/occlusion/B_border+D_busy/run3_samples/mpid/occlusion__ENTRY_11987__offbeam_meta_4.txt
occlusion,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/data/run3_offbeam_larcv_cropped.root,,11987,5281,0,,8,B_border+D_busy,0.4995421767234802,0.5068866014480591,0.0,0.020145416259765625,0.01,1.0,1.0,True,0.496307517515622,0.496307517515622,1.0,195,0.01003597803446317,0.01003597803446317,1.0,0.496307517515622,0.11538469195365904,0.2066662609577179,0.6822571482673736,0.4853925274685026,0.07358168307691813,0.1,0.1,/vols/sbn/uboone/an1522/cam_methods/occlusion/B_border+D_busy/run3_samples/mpid/occlusion__ENTRY_11987__offbeam_meta_8.txt
occlusion,resnet34_gn,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/data/run3_offbeam_larcv_cropped.root,,11987,5281,0,,16,B_border+D_busy,0.06002744659781456,0.9396942257881165,0.0,0.020145416259765625,0.01,1.0,1.0,True,0.496307517515622,0.496307517515622,1.0,104,0.01003597803446317,0.01003597803446317,1.0,0.496307517515622,0.08707323372364029,0.5340988636016846,0.6436281007384965,0.088479864038527,0.10596836190670728,0.0,0.0,/vols/sbn/uboone/an1522/cam_methods/occlusion/B_border+D_busy/run3_samples/resnet34_gn/occlusion__ENTRY_11987__offbeam_meta_16.txt
occlusion,resnet34_gn,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/data/run3_offbeam_larcv_cropped.root,,11987,5281,0,,2,B_border+D_busy,0.06002744659781456,0.9396942257881165,0.0,0.020145416259765625,0.01,1.0,1.0,True,0.496307517515622,0.496307517515622,1.0,140,0.01003597803446317,0.01003597803446317,1.0,0.496307517515622,0.020429003983736014,0.027692224830389023,0.6152243893202045,0.06533438060432673,0.09225803818553685,0.0,0.0,/vols/sbn/uboone/an1522/cam_methods/occlusion/B_border+D_busy/run3_samples/resnet34_gn/occlusion__ENTRY_11987__offbeam_meta_2.txt
occlusion,resnet34_gn,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/data/run3_offbeam_larcv_cropped.root,,11987,5281,0,,4,B_border+D_busy,0.06002744659781456,0.9396942257881165,0.0,0.020145416259765625,0.01,1.0,1.0,True,0.496307517515622,0.496307517515622,1.0,113,0.01003597803446317,0.01003597803446317,1.0,0.496307517515622,0.02314559742808342,0.03708025813102722,0.5790569967809127,0.06837356928735971,0.11904454436153172,0.0,0.0,/vols/sbn/uboone/an1522/cam_methods/occlusion/B_border+D_busy/run3_samples/resnet34_gn/occlusion__ENTRY_11987__offbeam_meta_4.txt
occlusion,resnet34_gn,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/data/run3_offbeam_larcv_cropped.root,,11987,5281,0,,8,B_border+D_busy,0.06001623719930649,0.939705491065979,0.0,0.020145416259765625,0.01,1.0,1.0,True,0.496307517515622,0.496307517515622,1.0,109,0.01003597803446317,0.01003597803446317,1.0,0.496307517515622,0.03421160429716108,0.12154015153646469,0.5983715205453513,0.06553366482257843,0.09293799437582492,0.0,0.0,/vols/sbn/uboone/an1522/cam_methods/occlusion/B_border+D_busy/run3_samples/resnet34_gn/occlusion__ENTRY_11987__offbeam_meta_8.txt
occlusion,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/data/run3_dt_ratio_0.6_ma_0.03_eta_larcv_cropped.root,0.03,4254,3066,0,,16,B_border+D_busy,0.5001718401908875,0.50252366065979,0.0,0.01169586181640625,0.01,1.0,1.0,True,0.8548597521200261,0.8548597521200261,1.0,72,0.010110893672537508,0.010110893672537508,1.0,0.8548597521200261,0.2990572452545166,0.3445618152618408,0.3496412263535551,0.5044590221717954,0.13715592604130508,0.1,0.1,/vols/sbn/uboone/an1522/cam_methods/occlusion/B_border+D_busy/run3_signal/mpid/occlusion__ENTRY_4254_meta_16.txt
occlusion,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/data/run3_dt_ratio_0.6_ma_0.03_eta_larcv_cropped.root,0.03,4254,3066,0,,2,B_border+D_busy,0.5000566244125366,0.5026382207870483,0.0,0.01169586181640625,0.01,1.0,1.0,True,0.8548597521200261,0.8548597521200261,1.0,91,0.010110893672537508,0.010110893672537508,1.0,0.8548597521200261,0.16318535506725293,0.36038854718208313,0.3793215916503588,0.480270404368639,0.09297148808836937,0.1,0.1,/vols/sbn/uboone/an1522/cam_methods/occlusion/B_border+D_busy/run3_signal/mpid/occlusion__ENTRY_4254_meta_2.txt
occlusion,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/data/run3_dt_ratio_0.6_ma_0.03_eta_larcv_cropped.root,0.03,4254,3066,0,,4,B_border+D_busy,0.5000566244125366,0.5026382207870483,0.0,0.01169586181640625,0.01,1.0,1.0,True,0.8548597521200261,0.8548597521200261,1.0,84,0.010110893672537508,0.010110893672537508,1.0,0.8548597521200261,0.21190410852432215,0.34274548292160034,0.32713633398564906,0.4823412485420704,0.2586156062781811,0.1,0.7000000000000001,/vols/sbn/uboone/an1522/cam_methods/occlusion/B_border+D_busy/run3_signal/mpid/occlusion__ENTRY_4254_meta_4.txt
occlusion,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/data/run3_dt_ratio_0.6_ma_0.03_eta_larcv_cropped.root,0.03,4254,3066,0,,8,B_border+D_busy,0.5000566244125366,0.5026382207870483,0.0,0.01169586181640625,0.01,1.0,1.0,True,0.8548597521200261,0.8548597521200261,1.0,85,0.010110893672537508,0.010110893672537508,1.0,0.8548597521200261,0.254362028837204,0.34412914514541626,0.2883235485975212,0.4802212305366993,0.05063727963715792,0.1,0.1,/vols/sbn/uboone/an1522/cam_methods/occlusion/B_border+D_busy/run3_signal/mpid/occlusion__ENTRY_4254_meta_8.txt
occlusion,resnet34_gn,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/data/run3_dt_ratio_0.6_ma_0.03_eta_larcv_cropped.root,0.03,4254,3066,0,,16,B_border+D_busy,0.991496205329895,0.008524278178811073,0.0,0.01169586181640625,0.01,1.0,1.0,True,0.8548597521200261,0.8548597521200261,1.0,63,0.010110893672537508,0.010110893672537508,1.0,0.8548597521200261,0.07497369349002815,0.23890089988708496,0.7798434442270059,0.95105911642313,0.4277635082602501,0.1,0.1,/vols/sbn/uboone/an1522/cam_methods/occlusion/B_border+D_busy/run3_signal/resnet34_gn/occlusion__ENTRY_4254_meta_16.txt
occlusion,resnet34_gn,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/data/run3_dt_ratio_0.6_ma_0.03_eta_larcv_cropped.root,0.03,4254,3066,0,,2,B_border+D_busy,0.9914954900741577,0.008524926379323006,0.0,0.01169586181640625,0.01,1.0,1.0,True,0.8548597521200261,0.8548597521200261,1.0,82,0.010110893672537508,0.010110893672537508,1.0,0.8548597521200261,0.01461403369903556,0.15933352708816528,0.6105675146771037,0.9514988467097283,0.20461300313472747,0.1,0.1,/vols/sbn/uboone/an1522/cam_methods/occlusion/B_border+D_busy/run3_signal/resnet34_gn/occlusion__ENTRY_4254_meta_2.txt
occlusion,resnet34_gn,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/data/run3_dt_ratio_0.6_ma_0.03_eta_larcv_cropped.root,0.03,4254,3066,0,,4,B_border+D_busy,0.9914954900741577,0.008524926379323006,0.0,0.01169586181640625,0.01,1.0,1.0,True,0.8548597521200261,0.8548597521200261,1.0,93,0.010110893672537508,0.010110893672537508,1.0,0.8548597521200261,0.025666415691375732,0.18747645616531372,0.6862361382909328,0.9514399871230126,0.18472352847456935,0.1,0.1,/vols/sbn/uboone/an1522/cam_methods/occlusion/B_border+D_busy/run3_signal/resnet34_gn/occlusion__ENTRY_4254_meta_4.txt
occlusion,resnet34_gn,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/data/run3_dt_ratio_0.6_ma_0.03_eta_larcv_cropped.root,0.03,4254,3066,0,,8,B_border+D_busy,0.9914954900741577,0.008524926379323006,0.0,0.01169586181640625,0.01,1.0,1.0,True,0.8548597521200261,0.8548597521200261,1.0,71,0.010110893672537508,0.010110893672537508,1.0,0.8548597521200261,0.04395151138305664,0.17841434478759766,0.7318982387475538,0.951275096833706,0.1647759720683098,0.1,0.1,/vols/sbn/uboone/an1522/cam_methods/occlusion/B_border+D_busy/run3_signal/resnet34_gn/occlusion__ENTRY_4254_meta_8.txt
occlusion,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/data/run1_NuMI_dirt_larcv_cropped.root,,1945,2241,0,,16,D_busy,0.00034133356530219316,0.9996433258056641,0.0,0.008548736572265625,0.01,0.7626859977107974,0.7619229301793209,True,0.6982186517638841,0.8920124944221329,0.7626859977107974,64,0.009817045961624275,0.009817045961624275,1.0,0.6970331588132636,0.0016606388380751014,0.002127783838659525,0.2289156626506024,0.0027497264498379083,0.042536392254987725,0.0,0.0,/vols/sbn/uboone/an1522/cam_methods/occlusion/D_busy/run1_samples/mpid/occlusion__ENTRY_1945__dirt_meta_16.txt
occlusion,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/data/run1_NuMI_dirt_larcv_cropped.root,,1945,2241,0,,2,D_busy,0.00034124101512134075,0.9996434450149536,0.0,0.008548736572265625,0.01,0.8409004196871424,0.8401373521556658,True,0.8291948833709556,0.9834895136099956,0.8409004196871424,79,0.009817045961624275,0.009817045961624275,1.0,0.8278195488721805,0.00019042723579332232,0.0006288260337896645,0.4493529674252566,0.002760998869780451,0.005060068843886255,0.0,0.0,/vols/sbn/uboone/an1522/cam_methods/occlusion/D_busy/run1_samples/mpid/occlusion__ENTRY_1945__dirt_meta_2.txt
occlusion,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/data/run1_NuMI_dirt_larcv_cropped.root,,1945,2241,0,,4,D_busy,0.00034133356530219316,0.9996433258056641,0.0,0.008548736572265625,0.01,0.8279282716520412,0.8267836703548264,True,0.8060921248142645,0.9683177153056671,0.8279282716520412,65,0.009817045961624275,0.009817045961624275,1.0,0.8040816326530612,0.00021646381355822086,0.000527327589225024,0.4020526550647033,0.0027623668283922598,0.005366759101161733,0.0,0.0,/vols/sbn/uboone/an1522/cam_methods/occlusion/D_busy/run1_samples/mpid/occlusion__ENTRY_1945__dirt_meta_4.txt
occlusion,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/data/run1_NuMI_dirt_larcv_cropped.root,,1945,2241,0,,8,D_busy,0.00034124101512134075,0.9996434450149536,0.0,0.008548736572265625,0.01,0.8042731781762686,0.8023655093475772,True,0.7654320987654321,0.9406514948683623,0.8042731781762686,71,0.009817045961624275,0.009817045961624275,1.0,0.7622326930047119,0.0005039662821218345,0.002545255469158292,0.29763498438197233,0.0027482101810164753,0.009064984030555933,0.0,0.0,/vols/sbn/uboone/an1522/cam_methods/occlusion/D_busy/run1_samples/mpid/occlusion__ENTRY_1945__dirt_meta_8.txt
occlusion,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/data/run1_NuMI_dirt_larcv_cropped.root,,2002,4042,0,,16,D_busy,0.0004319344589021057,0.9995645880699158,0.0,0.01541900634765625,0.01,1.0,1.0,True,0.6484413656605641,0.6484413656605641,1.0,151,0.009896091044037604,0.009896091044037604,1.0,0.6484413656605641,0.001113607459701598,0.0026302828919142485,0.39930727362691737,0.002891557970724534,0.009834858686372173,0.0,0.0,/vols/sbn/uboone/an1522/cam_methods/occlusion/D_busy/run1_samples/mpid/occlusion__ENTRY_2002__dirt_meta_16.txt
occlusion,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/data/run1_NuMI_dirt_larcv_cropped.root,,2002,4042,0,,2,D_busy,0.00043189185089431703,0.9995647072792053,0.0,0.01541900634765625,0.01,1.0,1.0,True,0.6484413656605641,0.6484413656605641,1.0,211,0.009896091044037604,0.009896091044037604,1.0,0.6484413656605641,0.00015084805898368364,0.00045710321865044534,0.3881741712023751,0.002848959520633798,0.05054067561140982,0.0,0.0,/vols/sbn/uboone/an1522/cam_methods/occlusion/D_busy/run1_samples/mpid/occlusion__ENTRY_2002__dirt_meta_2.txt
occlusion,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/data/run1_NuMI_dirt_larcv_cropped.root,,2002,4042,0,,4,D_busy,0.0004319344589021057,0.9995645880699158,0.0,0.01541900634765625,0.01,1.0,1.0,True,0.6484413656605641,0.6484413656605641,1.0,208,0.009896091044037604,0.009896091044037604,1.0,0.6484413656605641,0.00024131244805175825,0.00045685653458349407,0.35551707075705097,0.002841152540349867,0.021937009044631847,0.0,0.0,/vols/sbn/uboone/an1522/cam_methods/occlusion/D_busy/run1_samples/mpid/occlusion__ENTRY_2002__dirt_meta_4.txt
occlusion,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/data/run1_NuMI_dirt_larcv_cropped.root,,2002,4042,0,,8,D_busy,0.00043189185089431703,0.9995647072792053,0.0,0.01541900634765625,0.01,1.0,1.0,True,0.6484413656605641,0.6484413656605641,1.0,197,0.009896091044037604,0.009896091044037604,1.0,0.6484413656605641,0.0004953635146375754,0.0011010528542101383,0.3812469074715487,0.002861324981495273,0.012530509864154736,0.0,0.0,/vols/sbn/uboone/an1522/cam_methods/occlusion/D_busy/run1_samples/mpid/occlusion__ENTRY_2002__dirt_meta_8.txt
occlusion,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/data/run1_NuMI_dirt_larcv_cropped.root,,247,2500,0,,16,D_busy,0.0003871519584208727,0.9996045231819153,0.0,0.0095367431640625,0.01,0.866081648225868,0.8649370469286531,True,0.796211855489302,0.908,0.866081648225868,25,0.01,0.01,1.0,0.7943237561317449,0.0031916010193526745,0.0031916010193526745,0.406,0.0027580072550335904,0.01631429312983528,0.0,0.0,/vols/sbn/uboone/an1522/cam_methods/occlusion/D_busy/run1_samples/mpid/occlusion__ENTRY_247__dirt_meta_16.txt
occlusion,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/data/run1_NuMI_dirt_larcv_cropped.root,,247,2500,0,,2,D_busy,0.0003871829540003091,0.9996045231819153,0.0,0.0095367431640625,0.01,0.9496375429225486,0.947348340328119,True,0.9456686930091185,0.9956,0.9496375429225486,26,0.01,0.01,1.0,0.941243366186505,0.00015441596216987752,0.001121027977205813,0.4512,0.0028096317328163427,0.015156139993632675,0.0,0.0,/vols/sbn/uboone/an1522/cam_methods/occlusion/D_busy/run1_samples/mpid/occlusion__ENTRY_247__dirt_meta_2.txt
occlusion,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/data/run1_NuMI_dirt_larcv_cropped.root,,247,2500,0,,4,D_busy,0.0003871519584208727,0.9996045231819153,0.0,0.0095367431640625,0.01,0.9412438000763067,0.9397176650133536,True,0.9295403165033911,0.9868,0.9412438000763067,34,0.01,0.01,1.0,0.9266365688487584,0.00019214715575799346,0.0018896856345236301,0.486,0.002787776337936521,0.016433234943542627,0.0,0.0,/vols/sbn/uboone/an1522/cam_methods/occlusion/D_busy/run1_samples/mpid/occlusion__ENTRY_247__dirt_meta_4.txt
occlusion,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/data/run1_NuMI_dirt_larcv_cropped.root,,247,2500,0,,8,D_busy,0.0003871829540003091,0.9996045231819153,0.0,0.0095367431640625,0.01,0.9164441053033193,0.9164441053033193,True,0.8834130194924604,0.9608,0.9164441053033193,29,0.01,0.01,1.0,0.8834130194924604,0.0021468892227858305,0.004017881583422422,0.4856,0.0027627343530184584,0.01639880647562677,0.0,0.0,/vols/sbn/uboone/an1522/cam_methods/occlusion/D_busy/run1_samples/mpid/occlusion__ENTRY_247__dirt_meta_8.txt
occlusion,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/data/run1_offbeam_larcv_cropped_full_set.root,,2850,2694,0,,16,D_busy,0.00046243600081652403,0.9995365142822266,0.0,0.01027679443359375,0.01,0.9816863792445631,0.9816863792445631,True,0.9383661560904449,0.9550853749072011,0.9816863792445631,93,0.01002227171492205,0.01002227171492205,1.0,0.9383661560904449,0.0003224947315175088,0.00046574673615396023,0.5018559762435041,0.00283960709348321,0.00856282049207948,0.0,0.0,/vols/sbn/uboone/an1522/cam_methods/occlusion/D_busy/run1_samples/mpid/occlusion__ENTRY_2850__offbeam_meta_16.txt
occlusion,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/data/run1_offbeam_larcv_cropped_full_set.root,,2850,2694,0,,2,D_busy,0.0004625597211997956,0.999536395072937,0.0,0.01027679443359375,0.01,1.0,1.0,True,0.9729027468448403,0.9729027468448403,1.0,88,0.01002227171492205,0.01002227171492205,1.0,0.9729027468448403,0.00024516366596799436,0.0010416883742436767,0.5567928730512249,0.0028788907176931396,0.003750140416377689,0.0,0.0,/vols/sbn/uboone/an1522/cam_methods/occlusion/D_busy/run1_samples/mpid/occlusion__ENTRY_2850__offbeam_meta_2.txt
occlusion,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/data/run1_offbeam_larcv_cropped_full_set.root,,2850,2694,0,,4,D_busy,0.0004625597211997956,0.999536395072937,0.0,0.01027679443359375,0.01,1.0,1.0,True,0.9729027468448403,0.9729027468448403,1.0,97,0.01002227171492205,0.01002227171492205,1.0,0.9729027468448403,0.0002643617335706949,0.0003245633852202445,0.5449146250927989,0.0028854291784227823,0.01008026882627746,0.0,0.0,/vols/sbn/uboone/an1522/cam_methods/occlusion/D_busy/run1_samples/mpid/occlusion__ENTRY_2850__offbeam_meta_4.txt
occlusion,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/data/run1_offbeam_larcv_cropped_full_set.root,,2850,2694,0,,8,D_busy,0.0004625597211997956,0.999536395072937,0.0,0.01027679443359375,0.01,1.0,0.9992369324685234,True,0.9729027468448403,0.9729027468448403,1.0,89,0.01002227171492205,0.01002227171492205,1.0,0.9714391691394659,0.0002764805976767093,0.0003245633852202445,0.5070527097253155,0.002874477535078768,0.016699704514758197,0.0,0.0,/vols/sbn/uboone/an1522/cam_methods/occlusion/D_busy/run1_samples/mpid/occlusion__ENTRY_2850__offbeam_meta_8.txt
occlusion,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/data/run1_offbeam_larcv_cropped_full_set.root,,3072,2774,0,,16,D_busy,0.00021365580323617905,0.9997783303260803,0.0,0.01058197021484375,0.01,1.0,1.0,True,0.944844989185292,0.944844989185292,1.0,89,0.010093727469358327,0.010093727469358327,1.0,0.944844989185292,0.00045204013236798307,0.0007579022785648704,0.43727469358327326,0.002684732844500104,0.04042028762269183,0.0,0.0,/vols/sbn/uboone/an1522/cam_methods/occlusion/D_busy/run1_samples/mpid/occlusion__ENTRY_3072__offbeam_meta_16.txt
