run_number,subrun_number,event_number,signal_score,weight
16906,68,3429,0.0063861538656055,0.0001323468377583605
18238,199,9960,0.0171221196651458,1.2653800249099731
15916,340,17020,0.0038369663525372,1.4057600498199463
15225,25,1265,0.0258374959230422,0.9217900037765504
18863,46,2308,0.002644928637892,0.9965770244598388
18863,161,8088,0.0059510716237127,1.0037800073623655
15501,5,265,0.010379915125668,0.7474309802055359
14154,7,363,0.0041080191731452,1.0
18957,103,5151,0.0039680460467934,1.0450899600982666
18957,355,17758,0.0026545298751443,0.8328359723091125
15634,75,3800,0.0031008389778435,0.6003260016441345
16894,28,1448,0.0031005030032247,1.0483299493789673
16080,26,1322,0.0062140147201716,1.0484999418258667
16794,6,311,0.0053871655836701,0.8889660239219666
18219,34,1725,0.54521244764328,0.4910419881343841
15949,232,11616,0.0379664562642574,1.1149956745514442
14157,100,5038,0.0149309802800416,0.5330529808998108
14186,9,477,0.0077379029244184,1.4037100076675415
14186,129,6466,0.0043384423479437,1.0084500312805176
16514,34,1728,0.0033536956179887,1.0347000360488892
16514,34,1742,0.1152630373835563,1.0191800594329834
18685,303,15184,0.0022731903009116,0.6800450086593628
15411,228,11441,0.0024431939236819,0.8944429755210876
16845,47,2383,0.0051814522594213,0.9153860211372375
16845,249,12463,0.0023509389720857,0.4600208617711488
15282,67,3385,0.0035935121122747,1.015820026397705
16845,387,19390,0.0054538850672543,1.1517599821090698
14149,196,9806,0.0030440585687756,0.9620280265808104
16036,508,25443,0.0055904788896441,1.0844600200653076
14152,250,12541,0.00529888831079,0.4920369982719421
15634,210,10530,0.0044666351750493,0.6388086385554601
18508,37,1871,0.0087311053648591,1.1390199661254885
16091,36,1815,0.0022712831851094,1.242130846316229
18678,22,1121,0.0017593161901459,1.1200799942016602
16946,110,5543,0.0163214970380067,0.6378589868545532
16169,358,17939,0.0051730019040405,1.301509976387024
16312,119,5965,0.0080977044999599,0.4736180007457733
18779,95,4787,0.006719475146383,0.602133751617462
15917,141,7071,0.0273826159536838,1.0501199960708618
18954,53,2682,0.0054886289872229,1.1743520051781644
18225,392,19622,0.0031113028526306,1.2188608830722103
18923,218,10908,0.0062282541766762,0.9034879574562851
15353,138,6921,0.0050822813063859,0.002490713368984285
18697,424,21213,0.0044163796119391,0.8822090029716492
17686,177,8884,0.0027544205076992,1.0618799924850464
15345,134,6735,0.024441584944725,1.0920139123325256
16313,298,14946,0.0109157525002956,1.225965479263209
14129,1,67,0.0067242309451103,0.7226589918136597
14129,32,1646,0.0026578051038086,1.19196733450039
18238,48,2432,0.0030686520040035,0.9110569953918456
18238,293,14679,0.003569635329768,1.0596100091934204
