run_number,subrun_number,event_number,signal_score,weight
6417,153,7662,0.8486425876617432,0.849843
6350,37,1881,0.0037380724679678,0.8394159921000001
6350,40,2028,0.0041955425404012,0.8795647633499999
6521,2,142,0.0047377743758261,0.987657
6521,10,543,0.0022271792404353,0.996854
6626,33,1668,0.0098066451027989,1.2372045299999999
6528,102,5125,0.0018532490357756,1.0343
6528,102,5138,0.0023029812145978,1.2977621651
6528,102,5139,0.0044705825857818,0.7014474324000001
6629,23,1198,0.0017739088507369,0.730028
6696,25,1270,0.0052445330657064,0.945767
6696,32,1605,0.0045417351648211,1.06156
6696,35,1772,0.3603766858577728,0.4813386239
6747,5,282,0.0037526891101151,1.08697
6507,168,8443,0.0112246666103601,0.932499
6507,169,8453,0.0116009805351495,0.895945
6507,171,8560,0.0079801846295595,1.00989
6553,42,2139,0.0035920371301472,0.6043741884799999
6553,45,2278,0.0063219000585377,0.997891
6748,128,6445,0.0072898436337709,0.878319
6748,133,6684,0.0214923322200775,1.0
6748,133,6692,0.0084240920841693,1.03712
6630,142,7107,0.0014727201778441,1.0978860192
6598,52,2609,0.0046403375454247,0.551664
6429,126,6309,0.0034447284415364,0.595528
6429,126,6339,0.0048622698523104,0.357715
6448,202,10129,0.0109809804707765,0.698265
6480,129,6495,0.0037251682952046,0.35002
6480,140,7006,0.0054198731668293,0.611658
6562,136,6805,0.0063438075594604,1.02566
6748,87,4356,0.0046695414930582,0.572665
6748,89,4474,0.9310340285301208,0.78926424456
6564,30,1546,0.0453148931264877,0.497741
6591,65,3260,0.0074915257282555,1.1803439322
6343,111,5586,0.0030480059795081,0.389831
6343,114,5722,0.0043709399178624,0.966414
6343,114,5740,0.0021605130750685,1.03897
6751,5,261,0.0042519411072134,3.5172682393600003
6751,9,492,0.0018825192237272,0.663016
6559,1,91,0.0036799735389649,1.10066
6559,2,144,0.0029282877221703,1.09269
6559,5,283,0.0044847046956419,0.975941
6559,6,348,0.0072976183146238,1.07435
6559,35,1778,0.0025228804443031,0.476991
6457,77,3856,0.153381735086441,0.952451
6603,7,359,0.0077696405351161,0.973237
6350,13,655,0.0325856134295463,1.03653
6350,13,683,0.0728227868676185,0.374683
6642,6,316,0.0052935876883566,0.543173
6551,223,11157,0.0041767167858779,0.7188412591799999
6551,223,11163,0.005461208987981,0.87317
6475,16,847,0.0649268478155136,1.0928
6572,53,2671,0.0039196666330099,0.991727
6571,67,3359,0.0074876439757645,1.1805272888
6448,48,2421,0.0048327455297112,0.715644
6638,13,666,0.29068723320961,1.03809
6481,1,58,0.0051196981221437,1.06248
6481,3,188,0.0157606806606054,0.536651
6637,6,336,0.0038199552800506,0.770211
6637,9,463,0.9840662479400636,0.901076
