dataset,folder,model_key,weight_file,root_file,entry_number,n_pixels,out_dir,tag
run1_signal,mpid,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run1_signal/run1_dt_ratio_0.6_ma_0.06_eta_larcv_cropped.root,1349,3250,/vols/sbn/uboone/an1522/cam_methods/occlusion/E_disagree/run1_signal/mpid,E_disagree
run1_signal,mpid,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run1_signal/run1_dt_ratio_0.6_ma_0.07_eta_larcv_cropped.root,1594,2111,/vols/sbn/uboone/an1522/cam_methods/occlusion/E_disagree/run1_signal/mpid,E_disagree
run1_signal,mpid,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run1_signal/run1_dt_ratio_0.6_ma_0.08_pi0_larcv_cropped.root,581,1744,/vols/sbn/uboone/an1522/cam_methods/occlusion/E_disagree/run1_signal/mpid,E_disagree
run1_signal,mpid,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run1_signal/run1_dt_ratio_0.6_ma_0.1_eta_larcv_cropped.root,3943,3104,/vols/sbn/uboone/an1522/cam_methods/occlusion/E_disagree/run1_signal/mpid,E_disagree
run1_signal,mpid,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run1_signal/run1_dt_ratio_0.6_ma_0.3_eta_larcv_cropped.root,1053,2607,/vols/sbn/uboone/an1522/cam_methods/occlusion/E_disagree/run1_signal/mpid,E_disagree
run1_signal,mpid,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run1_signal/run1_dt_ratio_0.6_ma_0.3_eta_larcv_cropped.root,3588,2441,/vols/sbn/uboone/an1522/cam_methods/occlusion/E_disagree/run1_signal/mpid,E_disagree
run1_signal,mpid,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run1_signal/run1_dt_ratio_0.6_ma_0.3_eta_larcv_cropped.root,8221,756,/vols/sbn/uboone/an1522/cam_methods/occlusion/E_disagree/run1_signal/mpid,E_disagree
run1_signal,mpid,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run1_signal/run1_dt_ratio_0.6_ma_0.3_eta_larcv_cropped.root,12052,3077,/vols/sbn/uboone/an1522/cam_methods/occlusion/E_disagree/run1_signal/mpid,E_disagree
run1_signal,resnet34_gn,resnet34_gn,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run1_signal/run1_dt_ratio_0.6_ma_0.2_eta_larcv_cropped.root,3420,606,/vols/sbn/uboone/an1522/cam_methods/occlusion/A_low_tail+C_weird_lowpix/run1_signal/resnet34_gn,A_low_tail+C_weird_lowpix
run1_signal,resnet34_gn,resnet34_gn,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run1_signal/run1_dt_ratio_0.6_ma_0.3_eta_larcv_cropped.root,11761,4088,/vols/sbn/uboone/an1522/cam_methods/occlusion/A_low_tail+D_busy/run1_signal/resnet34_gn,A_low_tail+D_busy
run1_signal,resnet34_gn,resnet34_gn,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run1_signal/run1_dt_ratio_0.6_ma_0.01_pi0_larcv_cropped.root,2096,949,/vols/sbn/uboone/an1522/cam_methods/occlusion/A_low_tail/run1_signal/resnet34_gn,A_low_tail
run1_signal,resnet34_gn,resnet34_gn,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run1_signal/run1_dt_ratio_0.6_ma_0.4_eta_larcv_cropped.root,121,2172,/vols/sbn/uboone/an1522/cam_methods/occlusion/A_low_tail/run1_signal/resnet34_gn,A_low_tail
run1_signal,resnet34_gn,resnet34_gn,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run1_signal/run1_dt_ratio_0.6_ma_0.09_pi0_larcv_cropped.root,2475,3030,/vols/sbn/uboone/an1522/cam_methods/occlusion/A_low_tail/run1_signal/resnet34_gn,A_low_tail
run1_signal,resnet34_gn,resnet34_gn,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run1_signal/run1_dt_ratio_0.6_ma_0.3_eta_larcv_cropped.root,2875,2430,/vols/sbn/uboone/an1522/cam_methods/occlusion/A_low_tail/run1_signal/resnet34_gn,A_low_tail
run1_signal,resnet34_gn,resnet34_gn,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run1_signal/run1_dt_ratio_0.6_ma_0.4_eta_larcv_cropped.root,7491,3507,/vols/sbn/uboone/an1522/cam_methods/occlusion/A_low_tail+D_busy/run1_signal/resnet34_gn,A_low_tail+D_busy
run1_signal,resnet34_gn,resnet34_gn,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run1_signal/run1_dt_ratio_0.6_ma_0.2_eta_larcv_cropped.root,4380,3173,/vols/sbn/uboone/an1522/cam_methods/occlusion/A_low_tail+D_busy/run1_signal/resnet34_gn,A_low_tail+D_busy
run1_signal,resnet34_gn,resnet34_gn,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run1_signal/run1_dt_ratio_0.6_ma_0.06_eta_larcv_cropped.root,1987,4347,/vols/sbn/uboone/an1522/cam_methods/occlusion/A_low_tail+D_busy/run1_signal/resnet34_gn,A_low_tail+D_busy
run1_signal,resnet34_gn,resnet34_gn,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run1_signal/run1_dt_ratio_0.6_ma_0.2_eta_larcv_cropped.root,4369,1412,/vols/sbn/uboone/an1522/cam_methods/occlusion/A_low_tail/run1_signal/resnet34_gn,A_low_tail
run1_signal,resnet34_gn,resnet34_gn,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run1_signal/run1_dt_ratio_0.6_ma_0.3_eta_larcv_cropped.root,11799,2176,/vols/sbn/uboone/an1522/cam_methods/occlusion/B_border/run1_signal/resnet34_gn,B_border
run1_signal,resnet34_gn,resnet34_gn,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run1_signal/run1_dt_ratio_0.6_ma_0.3_eta_larcv_cropped.root,10861,2448,/vols/sbn/uboone/an1522/cam_methods/occlusion/B_border/run1_signal/resnet34_gn,B_border
run1_signal,resnet34_gn,resnet34_gn,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run1_signal/run1_dt_ratio_0.6_ma_0.06_eta_larcv_cropped.root,4558,2333,/vols/sbn/uboone/an1522/cam_methods/occlusion/B_border/run1_signal/resnet34_gn,B_border
run1_signal,resnet34_gn,resnet34_gn,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run1_signal/run1_dt_ratio_0.6_ma_0.04_pi0_larcv_cropped.root,1599,283,/vols/sbn/uboone/an1522/cam_methods/occlusion/B_border+C_weird_lowpix/run1_signal/resnet34_gn,B_border+C_weird_lowpix
run1_signal,resnet34_gn,resnet34_gn,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run1_signal/run1_dt_ratio_0.6_ma_0.02_pi0_larcv_cropped.root,5067,3547,/vols/sbn/uboone/an1522/cam_methods/occlusion/B_border+D_busy/run1_signal/resnet34_gn,B_border+D_busy
run1_signal,resnet34_gn,resnet34_gn,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run1_signal/run1_dt_ratio_0.6_ma_0.3_eta_larcv_cropped.root,6094,4744,/vols/sbn/uboone/an1522/cam_methods/occlusion/B_border+D_busy/run1_signal/resnet34_gn,B_border+D_busy
run1_signal,resnet34_gn,resnet34_gn,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run1_signal/run1_dt_ratio_0.6_ma_0.05_eta_larcv_cropped.root,143,2855,/vols/sbn/uboone/an1522/cam_methods/occlusion/B_border/run1_signal/resnet34_gn,B_border
run1_signal,resnet34_gn,resnet34_gn,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run1_signal/run1_dt_ratio_0.6_ma_0.07_eta_larcv_cropped.root,2394,2964,/vols/sbn/uboone/an1522/cam_methods/occlusion/B_border/run1_signal/resnet34_gn,B_border
run1_signal,resnet34_gn,resnet34_gn,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run1_signal/run1_dt_ratio_0.6_ma_0.03_eta_larcv_cropped.root,2644,2836,/vols/sbn/uboone/an1522/cam_methods/occlusion/B_border/run1_signal/resnet34_gn,B_border
run1_signal,resnet34_gn,resnet34_gn,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run1_signal/run1_dt_ratio_0.6_ma_0.03_pi0_larcv_cropped.root,833,2916,/vols/sbn/uboone/an1522/cam_methods/occlusion/B_border/run1_signal/resnet34_gn,B_border
run1_signal,resnet34_gn,resnet34_gn,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run1_signal/run1_dt_ratio_0.6_ma_0.04_eta_larcv_cropped.root,628,3059,/vols/sbn/uboone/an1522/cam_methods/occlusion/D_busy/run1_signal/resnet34_gn,D_busy
run1_signal,resnet34_gn,resnet34_gn,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run1_signal/run1_dt_ratio_0.6_ma_0.09_eta_larcv_cropped.root,261,3461,/vols/sbn/uboone/an1522/cam_methods/occlusion/D_busy/run1_signal/resnet34_gn,D_busy
run1_signal,resnet34_gn,resnet34_gn,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run1_signal/run1_dt_ratio_0.6_ma_0.3_eta_larcv_cropped.root,4010,3556,/vols/sbn/uboone/an1522/cam_methods/occlusion/D_busy/run1_signal/resnet34_gn,D_busy
run1_signal,resnet34_gn,resnet34_gn,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run1_signal/run1_dt_ratio_0.6_ma_0.1_eta_larcv_cropped.root,4256,3453,/vols/sbn/uboone/an1522/cam_methods/occlusion/D_busy/run1_signal/resnet34_gn,D_busy
run1_signal,resnet34_gn,resnet34_gn,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run1_signal/run1_dt_ratio_0.6_ma_0.1_eta_larcv_cropped.root,756,3790,/vols/sbn/uboone/an1522/cam_methods/occlusion/D_busy/run1_signal/resnet34_gn,D_busy
run1_signal,resnet34_gn,resnet34_gn,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run1_signal/run1_dt_ratio_0.6_ma_0.09_eta_larcv_cropped.root,390,3040,/vols/sbn/uboone/an1522/cam_methods/occlusion/D_busy/run1_signal/resnet34_gn,D_busy
run1_signal,resnet34_gn,resnet34_gn,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run1_signal/run1_dt_ratio_0.6_ma_0.08_pi0_larcv_cropped.root,2243,3904,/vols/sbn/uboone/an1522/cam_methods/occlusion/D_busy/run1_signal/resnet34_gn,D_busy
run1_signal,resnet34_gn,resnet34_gn,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run1_signal/run1_dt_ratio_0.6_ma_0.07_eta_larcv_cropped.root,430,3221,/vols/sbn/uboone/an1522/cam_methods/occlusion/D_busy/run1_signal/resnet34_gn,D_busy
run1_signal,resnet34_gn,resnet34_gn,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run1_signal/run1_dt_ratio_0.6_ma_0.1_eta_larcv_cropped.root,2641,4023,/vols/sbn/uboone/an1522/cam_methods/occlusion/D_busy/run1_signal/resnet34_gn,D_busy
run1_signal,resnet34_gn,resnet34_gn,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run1_signal/run1_dt_ratio_0.6_ma_0.04_eta_larcv_cropped.root,1580,4006,/vols/sbn/uboone/an1522/cam_methods/occlusion/D_busy/run1_signal/resnet34_gn,D_busy
run1_signal,resnet34_gn,resnet34_gn,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run1_signal/run1_dt_ratio_0.6_ma_0.02_eta_larcv_cropped.root,1241,4117,/vols/sbn/uboone/an1522/cam_methods/occlusion/E_disagree/run1_signal/resnet34_gn,E_disagree
run1_signal,resnet34_gn,resnet34_gn,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run1_signal/run1_dt_ratio_0.6_ma_0.03_eta_larcv_cropped.root,1445,1986,/vols/sbn/uboone/an1522/cam_methods/occlusion/E_disagree/run1_signal/resnet34_gn,E_disagree
run1_signal,resnet34_gn,resnet34_gn,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run1_signal/run1_dt_ratio_0.6_ma_0.06_eta_larcv_cropped.root,1349,3250,/vols/sbn/uboone/an1522/cam_methods/occlusion/E_disagree/run1_signal/resnet34_gn,E_disagree
run1_signal,resnet34_gn,resnet34_gn,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run1_signal/run1_dt_ratio_0.6_ma_0.07_eta_larcv_cropped.root,1594,2111,/vols/sbn/uboone/an1522/cam_methods/occlusion/E_disagree/run1_signal/resnet34_gn,E_disagree
run1_signal,resnet34_gn,resnet34_gn,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run1_signal/run1_dt_ratio_0.6_ma_0.08_pi0_larcv_cropped.root,581,1744,/vols/sbn/uboone/an1522/cam_methods/occlusion/E_disagree/run1_signal/resnet34_gn,E_disagree
run1_signal,resnet34_gn,resnet34_gn,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run1_signal/run1_dt_ratio_0.6_ma_0.1_eta_larcv_cropped.root,3943,3104,/vols/sbn/uboone/an1522/cam_methods/occlusion/E_disagree/run1_signal/resnet34_gn,E_disagree
run1_signal,resnet34_gn,resnet34_gn,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run1_signal/run1_dt_ratio_0.6_ma_0.3_eta_larcv_cropped.root,1053,2607,/vols/sbn/uboone/an1522/cam_methods/occlusion/E_disagree/run1_signal/resnet34_gn,E_disagree
run1_signal,resnet34_gn,resnet34_gn,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run1_signal/run1_dt_ratio_0.6_ma_0.3_eta_larcv_cropped.root,3588,2441,/vols/sbn/uboone/an1522/cam_methods/occlusion/E_disagree/run1_signal/resnet34_gn,E_disagree
run1_signal,resnet34_gn,resnet34_gn,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run1_signal/run1_dt_ratio_0.6_ma_0.3_eta_larcv_cropped.root,8221,756,/vols/sbn/uboone/an1522/cam_methods/occlusion/E_disagree/run1_signal/resnet34_gn,E_disagree
run1_signal,resnet34_gn,resnet34_gn,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run1_signal/run1_dt_ratio_0.6_ma_0.3_eta_larcv_cropped.root,12052,3077,/vols/sbn/uboone/an1522/cam_methods/occlusion/E_disagree/run1_signal/resnet34_gn,E_disagree
run3_samples,mpid,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run3_samples/run3_dirt_larcv_cropped.root,566,81,/vols/sbn/uboone/an1522/cam_methods/occlusion/A_high_tail+C_weird_lowpix/run3_samples/mpid,A_high_tail+C_weird_lowpix
run3_samples,mpid,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run3_samples/run3_dirt_larcv_cropped.root,437,247,/vols/sbn/uboone/an1522/cam_methods/occlusion/A_high_tail/run3_samples/mpid,A_high_tail
run3_samples,mpid,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run3_samples/run3_dirt_larcv_cropped.root,2114,1291,/vols/sbn/uboone/an1522/cam_methods/occlusion/A_high_tail/run3_samples/mpid,A_high_tail
run3_samples,mpid,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run3_samples/run3_dirt_larcv_cropped.root,511,737,/vols/sbn/uboone/an1522/cam_methods/occlusion/A_high_tail/run3_samples/mpid,A_high_tail
run3_samples,mpid,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run3_samples/run3_dirt_larcv_cropped.root,859,315,/vols/sbn/uboone/an1522/cam_methods/occlusion/B_border/run3_samples/mpid,B_border
run3_samples,mpid,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run3_samples/run3_dirt_larcv_cropped.root,152,1010,/vols/sbn/uboone/an1522/cam_methods/occlusion/B_border/run3_samples/mpid,B_border
run3_samples,mpid,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run3_samples/run3_dirt_larcv_cropped.root,1940,127,/vols/sbn/uboone/an1522/cam_methods/occlusion/B_border+C_weird_lowpix/run3_samples/mpid,B_border+C_weird_lowpix
run3_samples,mpid,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run3_samples/run3_dirt_larcv_cropped.root,1142,1443,/vols/sbn/uboone/an1522/cam_methods/occlusion/B_border/run3_samples/mpid,B_border
run3_samples,mpid,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run3_samples/run3_dirt_larcv_cropped.root,307,2738,/vols/sbn/uboone/an1522/cam_methods/occlusion/D_busy/run3_samples/mpid,D_busy
run3_samples,mpid,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run3_samples/run3_dirt_larcv_cropped.root,1052,3000,/vols/sbn/uboone/an1522/cam_methods/occlusion/D_busy/run3_samples/mpid,D_busy
run3_samples,mpid,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run3_samples/run3_dirt_larcv_cropped.root,1232,3708,/vols/sbn/uboone/an1522/cam_methods/occlusion/D_busy/run3_samples/mpid,D_busy
run3_samples,mpid,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run3_samples/run3_dirt_larcv_cropped.root,568,2650,/vols/sbn/uboone/an1522/cam_methods/occlusion/D_busy/run3_samples/mpid,D_busy
